Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result,Max Edge,Edge CDF,Implied Probability Over,Implied Probability Under,Bet Over,Bet Under
2024-11-14,CONSENSUS PICK,Klay Thompson,4.391856966736206,3.5,2.837876382540085,62.33%,37.67%,45.87%,60.63%,0.1646260859959276,-0.2296408949246281,,0.1646260859959276,49,0.4587,0.6063000000000001,1.1800000000000002,0.6499999999999999
2024-11-14,CONSENSUS PICK,Luka Doncic,7.699213190834766,8.5,2.837876382540085,38.89%,61.11%,55.95%,50.50%,-0.1705679235639251,0.1061460628756536,,0.1061460628756536,77,0.5595,0.505,0.79,0.98
2024-11-14,CONSENSUS PICK,Collin Sexton,3.5898272609839847,2.5,2.837876382540085,64.95%,35.05%,59.51%,46.95%,0.0543798791845281,-0.1190051476645037,,0.0543798791845281,94,0.5951,0.46950000000000003,0.6799999999999999,1.13
