Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-06,CONSENSUS PICK,Jalen Suggs,3.081074076135227,5.5,2.837876382540085,19.70%,80.30%,45.45%,60.94%,-0.2575415832690474,0.1936211287235929,
2024-11-06,CONSENSUS PICK,Draymond Green,7.778882205344774,6.5,2.837876382540085,67.39%,32.61%,46.95%,59.51%,0.2043946579709322,-0.2690199264509078,
2024-11-06,CONSENSUS PICK,Stephen Curry,5.252486514399442,3.5,2.837876382540085,73.16%,26.84%,56.14%,50.25%,0.1701553680960672,-0.2340464390570518,
2024-11-06,CONSENSUS PICK,Trayce Jackson-Davis,6.307688942683073,4.5,2.837876382540085,73.79%,26.21%,55.95%,50.50%,0.1784618155979053,-0.2428836762861767,
2024-11-06,CONSENSUS PICK,Luka Doncic,7.468497113046229,9.5,2.837876382540085,23.70%,76.30%,49.02%,57.45%,-0.2531550787549415,0.1884909152171859,
2024-11-06,CONSENSUS PICK,Julian Strawther,4.061060034761176,2.5,2.837876382540085,70.89%,29.11%,51.92%,54.55%,0.1896370990311926,-0.2543224137165073,
2024-11-06,CONSENSUS PICK,Jusuf Nurkic,8.393718391511129,10.5,2.837876382540085,22.90%,77.10%,48.54%,57.81%,-0.256454850342489,0.1929588854086477,
2024-11-06,CONSENSUS PICK,Kyle Lowry,3.8096231501447537,2.5,2.837876382540085,67.78%,32.22%,47.17%,59.18%,0.2060747477961794,-0.2696095956976041,
2024-11-06,CONSENSUS PICK,DeMar DeRozan,5.681707197320545,3.5,2.837876382540085,77.90%,22.10%,59.18%,47.17%,0.1871517838087446,-0.2506866317101693,
