Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-10-25,CONSENSUS PICK,Ochai Agbaji,2.723735513739875,4.5,2.837876382540085,26.57%,73.43%,50.50%,54.55%,-0.2392645799877506,0.1888595394837002,
2024-10-25,CONSENSUS PICK,Tim Hardaway Jr.,4.089073305544864,2.5,2.837876382540085,71.22%,28.78%,53.49%,51.22%,0.1773600395048529,-0.2244388823863049,
2024-10-25,CONSENSUS PICK,Isaiah Stewart II,2.8893438425513533,4.5,2.837876382540085,28.52%,71.48%,53.27%,51.46%,-0.2475423206720963,0.2002689335021481,
2024-10-25,CONSENSUS PICK,Mikal Bridges,5.801761122025687,4.5,2.837876382540085,67.68%,32.32%,50.50%,54.55%,0.1718281430115857,-0.2222331835156361,
2024-10-25,CONSENSUS PICK,Josh Hart,6.780229601498482,8.5,2.837876382540085,27.23%,72.77%,50.00%,54.95%,-0.2277446486754639,0.1781950991259143,
2024-10-25,CONSENSUS PICK,Amen Thompson,6.4774787293585705,5.5,2.837876382540085,63.47%,36.53%,46.30%,59.68%,0.1717794092458363,-0.2315165657571864,
