Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-12-04,CONSENSUS PICK,Tobias Harris,6.983660379177944,5.5,2.837876382540085,69.94%,30.06%,53.05%,53.05%,0.1689291298032216,-0.2299619936529868,
2024-12-04,CONSENSUS PICK,Jayson Tatum,6.851335678368948,8.5,2.837876382540085,28.06%,71.94%,50.00%,56.14%,-0.2193629281844749,0.1579594194125451,
2024-12-04,CONSENSUS PICK,Jalen Duren,10.621955565958352,8.5,2.837876382540085,77.27%,22.73%,56.14%,50.00%,0.211283939766105,-0.2726874485380349,
2024-12-04,CONSENSUS PICK,Cade Cunningham,4.608586679142435,5.5,2.837876382540085,37.67%,62.33%,50.98%,54.95%,-0.1330862407168017,0.0737327695986247,
2024-12-04,CONSENSUS PICK,Jaden Ivey,4.288920167539332,3.5,2.837876382540085,60.95%,39.05%,49.50%,56.52%,0.1144430352947687,-0.1747099315496116,
2024-12-04,CONSENSUS PICK,Pascal Siakam,6.566129071281158,6.5,2.837876382540085,50.93%,49.07%,56.14%,50.00%,-0.0521080738746146,-0.0092954348973151,
2024-12-04,CONSENSUS PICK,Cameron Johnson,4.493406859891411,4.5,2.837876382540085,49.91%,50.09%,53.05%,53.05%,-0.0314432799017451,-0.0295895839480201,
2024-12-04,CONSENSUS PICK,Bennedict Mathurin,4.057351001134669,6.5,2.837876382540085,19.47%,80.53%,48.08%,57.98%,-0.2860762029284865,0.2254750393861464,
2024-12-04,CONSENSUS PICK,Tyrese Haliburton,4.102472656431488,3.5,2.837876382540085,58.41%,41.59%,48.54%,57.63%,0.0986254408541138,-0.1603335204986753,
2024-12-04,CONSENSUS PICK,Obi Toppin,4.183575354522404,3.5,2.837876382540085,59.52%,40.48%,53.05%,53.05%,0.0646578255072513,-0.1256906893570166,
2024-12-04,CONSENSUS PICK,Myles Turner,7.149519222765538,7.5,2.837876382540085,45.09%,54.91%,53.05%,53.05%,-0.0796612694455229,0.0186284055957577,
2024-12-04,CONSENSUS PICK,Nicolas Claxton,10.40301212014346,9.5,2.837876382540085,62.48%,37.52%,45.87%,60.00%,0.1661177679391655,-0.2248333642694408,
2024-12-04,CONSENSUS PICK,Dennis Schroder,3.185262301556965,3.5,2.837876382540085,45.58%,54.42%,45.87%,60.00%,-0.0028701777065688,-0.0558454186237064,
2024-12-04,CONSENSUS PICK,Rui Hachimura,4.078010885931376,4.5,2.837876382540085,44.09%,55.91%,59.35%,46.73%,-0.1526003227825848,0.091814668197067,
2024-12-04,CONSENSUS PICK,Anthony Davis,10.758238522376372,12.5,2.837876382540085,26.97%,73.03%,47.17%,58.68%,-0.2020095710002727,0.1435345982885932,
2024-12-04,CONSENSUS PICK,Jimmy Butler,5.897130390557392,4.5,2.837876382540085,68.88%,31.12%,59.35%,46.73%,0.0952558854602885,-0.1560415400458063,
2024-12-04,CONSENSUS PICK,Haywood Highsmith,3.7486301481628312,3.5,2.837876382540085,53.49%,46.51%,54.95%,50.98%,-0.0146423445868612,-0.0447111265313157,
2024-12-04,CONSENSUS PICK,LeBron James,7.1623007300790285,7.5,2.837876382540085,45.26%,54.74%,54.55%,51.46%,-0.0928157481400896,0.0327980958894277,
2024-12-04,CONSENSUS PICK,Austin Reaves,3.845775220629445,3.5,2.837876382540085,54.85%,45.15%,43.48%,62.41%,0.1137056908944899,-0.1725484499660819,
2024-12-04,CONSENSUS PICK,Tyler Herro,4.9695055560471255,5.5,2.837876382540085,42.59%,57.41%,46.30%,59.68%,-0.0371066150619689,-0.0226305414493811,
2024-12-04,CONSENSUS PICK,Bam Adebayo,9.56423604687228,10.5,2.837876382540085,37.08%,62.92%,51.46%,54.55%,-0.1437652388110641,0.0837475865604022,
2024-12-04,CONSENSUS PICK,Kelly Oubre Jr.,4.927153982796885,5.5,2.837876382540085,42.00%,58.00%,50.00%,56.14%,-0.0799858512521427,0.0185823424802129,
2024-12-04,CONSENSUS PICK,Franz Wagner,5.65420887268878,6.5,2.837876382540085,38.28%,61.72%,53.05%,53.05%,-0.1476788304987465,0.0866459666489812,
2024-12-04,CONSENSUS PICK,Jalen Suggs,3.1066969436727363,4.5,2.837876382540085,31.17%,68.83%,47.62%,58.33%,-0.1644655077696699,0.1049416982458604,
2024-12-04,CONSENSUS PICK,Tyrese Maxey,3.784576824725571,3.5,2.837876382540085,53.99%,46.01%,56.90%,49.02%,-0.0290272927669422,-0.0301343029058095,
2024-12-04,CONSENSUS PICK,Wendell Carter Jr.,6.146649683918748,7.5,2.837876382540085,31.67%,68.33%,51.46%,54.55%,-0.1978423090628377,0.1378246568121758,
2024-12-04,CONSENSUS PICK,Damian Lillard,4.42344953327519,3.5,2.837876382540085,62.76%,37.24%,62.41%,43.48%,0.0035012796329202,-0.0623440387045122,
2024-12-04,CONSENSUS PICK,Trae Young,3.6362226054163274,3.5,2.837876382540085,51.91%,48.09%,47.17%,58.68%,0.0474444028435943,-0.1059193755552737,
2024-12-04,CONSENSUS PICK,Dyson Daniels,4.017085096248128,4.5,2.837876382540085,43.24%,56.76%,56.14%,50.00%,-0.1289643832846531,0.0675608745127233,
2024-12-04,CONSENSUS PICK,Clint Capela,8.823545263411367,9.5,2.837876382540085,40.58%,59.42%,50.98%,54.95%,-0.104005508040885,0.044652036922708,
2024-12-04,CONSENSUS PICK,Jalen Johnson,7.345638140765343,8.5,2.837876382540085,34.21%,65.79%,58.68%,47.17%,-0.2446882536822242,0.1862132809705448,
2024-12-04,CONSENSUS PICK,Andre Jackson Jr.,3.674089684905616,3.5,2.837876382540085,52.45%,47.55%,58.33%,47.62%,-0.0588755378552549,-0.0006482716685545,
2024-12-04,CONSENSUS PICK,Giannis Antetokounmpo,10.928220183272154,12.5,2.837876382540085,28.98%,71.02%,49.50%,56.52%,-0.2052114026369402,0.1449445063820974,
2024-12-04,CONSENSUS PICK,Brook Lopez,5.560872566188817,5.5,2.837876382540085,50.86%,49.14%,44.64%,61.54%,0.062128100878465,-0.1239412876916518,
2024-12-04,CONSENSUS PICK,Bobby Portis,6.827518870437873,6.5,2.837876382540085,54.59%,45.41%,55.56%,50.50%,-0.0096156939367899,-0.0508903566682705,
2024-12-04,CONSENSUS PICK,Anthony Edwards,5.996018979353974,4.5,2.837876382540085,70.10%,29.90%,59.68%,46.30%,0.1041850621003276,-0.1639222186116777,
2024-12-04,CONSENSUS PICK,Julius Randle,8.7475590444004,6.5,2.837876382540085,78.58%,21.42%,48.08%,57.98%,0.3050464193287344,-0.3656475828710744,
2024-12-04,CONSENSUS PICK,Rudy Gobert,12.338787696646644,11.5,2.837876382540085,61.62%,38.38%,53.49%,52.61%,0.0813365745658488,-0.1422866462069818,
2024-12-04,CONSENSUS PICK,Jaden McDaniels,3.803947291811794,3.5,2.837876382540085,54.26%,45.74%,45.87%,60.00%,0.0839310800318425,-0.1426466763621178,
2024-12-04,CONSENSUS PICK,Kris Dunn,2.9196869735918107,3.5,2.837876382540085,41.90%,58.10%,48.08%,57.98%,-0.061783333848794,0.0011821703064539,
2024-12-04,CONSENSUS PICK,Ivica Zubac,9.123678917639864,10.5,2.837876382540085,31.38%,68.62%,55.56%,50.50%,-0.2417112633894771,0.1812052127844166,
2024-12-04,CONSENSUS PICK,Naz Reid,6.149192724307064,4.5,2.837876382540085,71.94%,28.06%,58.68%,47.17%,0.1326488124029182,-0.1911237851145977,
2024-12-04,CONSENSUS PICK,James Harden,5.2978135767096,5.5,2.837876382540085,47.16%,52.84%,54.95%,50.98%,-0.0779484350510772,0.0185949639329002,
