Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-10-23,CONSENSUS PICK,Tobias Harris,6.915370992928828,6.5,2.837876382540085,55.82%,44.18%,48.54%,56.52%,0.0727472044295476,-0.1234014889377789,
2024-10-23,CONSENSUS PICK,Obi Toppin,4.193727307675972,3.5,2.837876382540085,59.66%,40.34%,54.13%,50.98%,0.0552755851472083,-0.1063639103855604,
2024-10-23,CONSENSUS PICK,Tyrese Haliburton,4.089204467406417,4.5,2.837876382540085,44.25%,55.75%,44.25%,60.63%,-2.5544032627000668e-05,-0.0487515446719929,
2024-10-23,CONSENSUS PICK,Bennedict Mathurin,4.153631073405182,3.5,2.837876382540085,59.11%,40.89%,50.50%,54.55%,0.0861295032440366,-0.136534543748087,
2024-10-23,CONSENSUS PICK,Isaiah Stewart II,2.6789989650699213,4.5,2.837876382540085,26.05%,73.95%,48.54%,56.52%,-0.2248955482541828,0.1742412637459515,
2024-10-23,CONSENSUS PICK,Cade Cunningham,3.815823216805097,4.5,2.837876382540085,40.47%,59.53%,50.50%,54.55%,-0.1002068803430635,0.0498018398390132,
2024-10-23,CONSENSUS PICK,Pascal Siakam,6.935083664688989,7.5,2.837876382540085,42.11%,57.89%,52.38%,52.38%,-0.1027028124950162,0.0550837648759685,
2024-10-23,CONSENSUS PICK,Jaden Ivey,3.6346237880600714,3.5,2.837876382540085,51.89%,48.11%,42.74%,62.12%,0.0915675863177683,-0.1401301348803169,
2024-10-23,CONSENSUS PICK,Aaron Nesmith,4.091515157969773,4.5,2.837876382540085,44.28%,55.72%,42.37%,62.69%,0.0190449836297581,-0.0696394688308712,
2024-10-23,CONSENSUS PICK,Myles Turner,7.044772360684078,7.5,2.837876382540085,43.63%,56.37%,46.30%,58.68%,-0.0266844462708263,-0.0230553761962688,
2024-10-23,CONSENSUS PICK,Jalen Duren,10.94546876331839,11.5,2.837876382540085,42.25%,57.75%,50.98%,54.13%,-0.0872654188740387,0.0361770936356865,
2024-10-23,CONSENSUS PICK,Immanuel Quickley,3.467321783527096,3.5,2.837876382540085,49.54%,50.46%,60.32%,44.64%,-0.1077683318453336,0.058165157242159,
2024-10-23,CONSENSUS PICK,Scottie Barnes,7.396224475675386,7.5,2.837876382540085,48.54%,51.46%,50.50%,54.55%,-0.0195357742077882,-0.030869266296262,
2024-10-23,CONSENSUS PICK,Caris LeVert,3.703935543956192,3.5,2.837876382540085,52.86%,47.14%,58.68%,46.30%,-0.0581327152176132,0.008392892750518,
2024-10-23,CONSENSUS PICK,Evan Mobley,7.748084221262057,9.5,2.837876382540085,26.85%,73.15%,53.49%,51.22%,-0.2663762892192998,0.2192974463378477,
