Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-30,CONSENSUS PICK,LaMelo Ball,4.027386473432876,6.5,2.837876382540085,19.18%,80.82%,45.87%,60.00%,-0.2669177022287327,0.2082021058984574,
2024-11-30,CONSENSUS PICK,Dyson Daniels,3.990245524274171,4.5,2.837876382540085,42.87%,57.13%,56.52%,49.50%,-0.1364940316503711,0.0762271353955282,
2024-11-30,CONSENSUS PICK,Trae Young,3.4951155900355126,3.5,2.837876382540085,49.93%,50.07%,48.54%,57.63%,0.0138764677657613,-0.0755845474103228,
2024-11-30,CONSENSUS PICK,Clint Capela,9.580850837728017,9.5,2.837876382540085,51.14%,48.86%,53.05%,53.05%,-0.0191521403366206,-0.0418807235131446,
2024-11-30,CONSENSUS PICK,Jalen Johnson,7.475314550762917,9.5,2.837876382540085,23.78%,76.22%,53.49%,52.61%,-0.297100326931639,0.236150255290506,
2024-11-30,CONSENSUS PICK,Brandon Miller,4.231447998527933,5.5,2.837876382540085,32.74%,67.26%,50.98%,54.95%,-0.1823690959537517,0.1230156248355747,
2024-11-30,CONSENSUS PICK,Tyrese Maxey,3.7192420957842978,3.5,2.837876382540085,53.08%,46.92%,53.05%,53.05%,0.0002734978722308,-0.0613063617219961,
2024-11-30,CONSENSUS PICK,Paul George,5.281542456846181,4.5,2.837876382540085,60.85%,39.15%,61.54%,44.64%,-0.0068902647938198,-0.0549229220193669,
2024-11-30,CONSENSUS PICK,Jalen Duren,10.249511402208624,10.5,2.837876382540085,46.48%,53.52%,54.95%,50.98%,-0.0847170029491111,0.025363531830934,
2024-11-30,CONSENSUS PICK,Cade Cunningham,4.219450425014252,5.5,2.837876382540085,32.59%,67.41%,60.00%,45.87%,-0.2740899607236535,0.2153743643933783,
2024-11-30,CONSENSUS PICK,Jaden Ivey,3.789017706017376,3.5,2.837876382540085,54.06%,45.94%,57.63%,48.54%,-0.0357118528007027,-0.0259962268438587,
