Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-19,CONSENSUS PICK,Jaylen Brown,5.402684057469781,5.5,2.837876382540085,48.63%,51.37%,56.52%,50.00%,-0.0788951669392,0.0136777756348522,
2024-11-19,CONSENSUS PICK,Al Horford,5.718195859714991,5.5,2.837876382540085,53.06%,46.94%,54.55%,51.92%,-0.0148112569988653,-0.0498740576864493,
2024-11-19,CONSENSUS PICK,Darius Garland,2.5150591873106225,2.5,2.837876382540085,50.21%,49.79%,57.81%,48.54%,-0.0759420949763228,0.0124461300424815,
2024-11-19,CONSENSUS PICK,Jayson Tatum,6.400391890062269,8.5,2.837876382540085,22.97%,77.03%,59.84%,46.51%,-0.368698629496928,0.3051887761299718,
2024-11-19,CONSENSUS PICK,Evan Mobley,9.037042661074766,9.5,2.837876382540085,43.52%,56.48%,47.62%,58.85%,-0.040984456799034,-0.0236833856465861,
2024-11-19,CONSENSUS PICK,Donovan Mitchell,4.354653901563303,4.5,2.837876382540085,47.96%,52.04%,52.38%,54.13%,-0.0442330221866991,-0.0208609052925494,
2024-11-19,CONSENSUS PICK,Jrue Holiday,5.200381521365637,4.5,2.837876382540085,59.75%,40.25%,46.08%,60.32%,0.1366381330688284,-0.2006422293309891,
2024-11-19,CONSENSUS PICK,Derrick White,4.342666072243066,4.5,2.837876382540085,47.79%,52.21%,50.74%,55.56%,-0.0294954871470837,-0.0334492309700482,
2024-11-19,CONSENSUS PICK,Jarrett Allen,9.70580691067128,10.5,2.837876382540085,38.98%,61.02%,56.14%,50.25%,-0.1716090233715614,0.1077179524105769,
2024-11-19,CONSENSUS PICK,Isaac Okoro,3.3312263575658405,2.5,2.837876382540085,61.52%,38.48%,49.26%,57.08%,0.122591533408049,-0.1860178214902494,
2024-11-19,CONSENSUS PICK,Miles Bridges,5.934953232281468,6.5,2.837876382540085,42.11%,57.89%,50.50%,55.95%,-0.0838617598326116,0.0194398991443401,
2024-11-19,CONSENSUS PICK,LaMelo Ball,4.147839885610632,5.5,2.837876382540085,31.69%,68.31%,54.13%,52.38%,-0.2244142589730829,0.1593203314938344,
2024-11-19,CONSENSUS PICK,Cam Thomas,3.3143999747864967,3.5,2.837876382540085,47.39%,52.61%,56.14%,50.25%,-0.0874761549098257,0.0235850839488411,
2024-11-19,CONSENSUS PICK,Ben Simmons,7.051516618536802,6.5,2.837876382540085,57.70%,42.30%,53.27%,53.27%,0.0443353995343661,-0.1097559602820296,
2024-11-19,CONSENSUS PICK,Dennis Schroder,2.648700957113229,3.5,2.837876382540085,38.21%,61.79%,51.46%,54.95%,-0.1324659450885468,0.0683532887428807,
2024-11-19,CONSENSUS PICK,Cameron Johnson,4.222126908214343,4.5,2.837876382540085,46.10%,53.90%,50.74%,55.56%,-0.0463896074699655,-0.0165551106471664,
2024-11-19,CONSENSUS PICK,Dorian Finney-Smith,4.51619820230123,4.5,2.837876382540085,50.23%,49.77%,55.16%,51.22%,-0.0492924122359157,-0.0144722164417611,
