Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-10,CONSENSUS PICK,Myles Turner,7.07200497408127,8.5,2.837876382540085,30.74%,69.26%,48.78%,57.45%,-0.1803900271831524,0.1181170640279889,
2024-11-10,CONSENSUS PICK,Bennedict Mathurin,4.02408089185873,5.5,2.837876382540085,30.15%,69.85%,53.27%,53.27%,-0.2312059245634518,0.1657853638157883,
2024-11-10,CONSENSUS PICK,Tyrese Haliburton,3.3557555355938438,4.5,2.837876382540085,34.34%,65.66%,47.62%,58.85%,-0.1327915732037975,0.0681237307581773,
2024-11-10,CONSENSUS PICK,Miles McBride,2.314995104425273,2.5,2.837876382540085,47.40%,52.60%,47.17%,59.18%,0.0023127244805398,-0.0658475723819645,
2024-11-10,CONSENSUS PICK,Josh Hart,5.676628062643263,9.5,2.837876382540085,8.89%,91.11%,49.26%,57.08%,-0.4036634107693916,0.3402371226871912,
2024-11-10,CONSENSUS PICK,Jalen Brunson,3.879209108338341,3.5,2.837876382540085,55.32%,44.68%,44.64%,61.69%,0.1067215755717544,-0.1700083845482186,
2024-11-10,CONSENSUS PICK,Mikal Bridges,4.621578831326414,4.5,2.837876382540085,51.71%,48.29%,45.45%,60.94%,0.0625405974092903,-0.1264610519547448,
2024-11-10,CONSENSUS PICK,Karl-Anthony Towns,6.215283996696805,11.5,2.837876382540085,3.13%,96.87%,59.84%,46.51%,-0.5671066832161845,0.5035968298492284,
2024-11-10,CONSENSUS PICK,Pascal Siakam,7.326970865279286,6.5,2.837876382540085,61.46%,38.54%,59.18%,47.17%,0.0227924021932905,-0.0863272500947153,
2024-11-10,CONSENSUS PICK,Ben Sheppard,2.622161892610046,3.5,2.837876382540085,37.85%,62.15%,56.52%,50.00%,-0.1866818410080321,0.1214644497036843,
2024-11-10,CONSENSUS PICK,OG Anunoby,3.945089511705429,5.5,2.837876382540085,29.19%,70.81%,44.25%,62.12%,-0.1506021912999894,0.0869121939816734,
2024-11-10,CONSENSUS PICK,Franz Wagner,6.019390618876867,6.5,2.837876382540085,43.28%,56.72%,50.00%,56.52%,-0.067241406036156,0.0020240147318082,
2024-11-10,CONSENSUS PICK,Jalen Suggs,3.108807626063799,5.5,2.837876382540085,19.97%,80.03%,50.50%,55.95%,-0.3052241761440105,0.240802315455739,
2024-11-10,CONSENSUS PICK,Jordan Poole,3.3468059552794585,2.5,2.837876382540085,61.73%,38.27%,53.27%,53.27%,0.084588575754066,-0.1500091365017295,
2024-11-10,CONSENSUS PICK,Goga Bitadze,7.410652316584929,9.5,2.837876382540085,23.08%,76.92%,48.54%,57.81%,-0.2546434490013345,0.1911474840674931,
2024-11-10,CONSENSUS PICK,Bilal Coulibaly,4.238462639086834,4.5,2.837876382540085,46.33%,53.67%,60.94%,45.25%,-0.1460893552529339,0.0842256674701285,
2024-11-10,CONSENSUS PICK,Kentavious Caldwell-Pope,2.910196543696467,3.5,2.837876382540085,41.77%,58.23%,45.05%,61.39%,-0.0327706433714617,-0.0315794209786025,
2024-11-10,CONSENSUS PICK,Anthony Black,2.9275308349624947,3.5,2.837876382540085,42.01%,57.99%,49.50%,56.90%,-0.0749834468674787,0.0109684246756043,
2024-11-10,CONSENSUS PICK,Corey Kispert,3.198787347124084,3.5,2.837876382540085,45.77%,54.23%,43.10%,63.24%,0.0267010913118129,-0.0900885152469042,
2024-11-10,CONSENSUS PICK,Andre Drummond,9.040261345429313,12.5,2.837876382540085,11.14%,88.86%,51.46%,54.95%,-0.4031655736574713,0.3390529173118052,
2024-11-10,CONSENSUS PICK,Brandon Miller,4.378030836338786,4.5,2.837876382540085,48.29%,51.71%,56.90%,49.50%,-0.0861063907435556,0.0220913685516812,
2024-11-10,CONSENSUS PICK,Tre Mann,3.4991319649190373,3.5,2.837876382540085,49.99%,50.01%,51.22%,55.16%,-0.0123171483690713,-0.0514474803086055,
2024-11-10,CONSENSUS PICK,Kelly Oubre Jr.,4.995750201049105,4.5,2.837876382540085,56.93%,43.07%,58.51%,47.85%,-0.0157236353952121,-0.0478075047902193,
2024-11-10,CONSENSUS PICK,Kyle Lowry,3.092376600374602,2.5,2.837876382540085,58.27%,41.73%,59.84%,46.51%,-0.0157194165024378,-0.0477904368645183,
2024-11-10,CONSENSUS PICK,Josh Green,2.855054661001256,2.5,2.837876382540085,54.98%,45.02%,54.55%,51.92%,0.0043283296532898,-0.0690136443386045,
2024-11-10,CONSENSUS PICK,Caleb Martin,4.068569872515395,4.5,2.837876382540085,43.96%,56.04%,55.16%,51.22%,-0.1119861717033073,0.0482215430256304,
2024-11-10,CONSENSUS PICK,Paul George,5.38908870043921,4.5,2.837876382540085,62.30%,37.70%,53.27%,53.27%,0.0902609393340715,-0.1556815000817349,
2024-11-10,CONSENSUS PICK,LaMelo Ball,4.168097116716209,5.5,2.837876382540085,31.94%,68.06%,55.16%,50.98%,-0.2321529165544003,0.1707794882593154,
2024-11-10,CONSENSUS PICK,Grant Williams,4.195316952553794,4.5,2.837876382540085,45.73%,54.27%,57.45%,48.78%,-0.1172175993710505,0.054944636215887,
2024-11-10,CONSENSUS PICK,Cody Martin,3.799089611301356,3.5,2.837876382540085,54.20%,45.80%,62.12%,44.25%,-0.0792444830316568,0.015554485713341,
2024-11-10,CONSENSUS PICK,Stephen Curry,4.904005585185579,4.5,2.837876382540085,55.66%,44.34%,53.27%,53.27%,0.0238926575234786,-0.0893132182711421,
2024-11-10,CONSENSUS PICK,Luguentz Dort,3.9105952929599783,3.5,2.837876382540085,55.75%,44.25%,51.22%,55.16%,0.0453246899739097,-0.1090893186515866,
2024-11-10,CONSENSUS PICK,Draymond Green,7.639760241173199,5.5,2.837876382540085,77.46%,22.54%,58.51%,48.08%,0.1895133017329445,-0.2553447731660757,
2024-11-10,CONSENSUS PICK,Shai Gilgeous-Alexander,6.053699116700765,6.5,2.837876382540085,43.75%,56.25%,45.05%,61.39%,-0.0129327619519858,-0.0514173023980785,
2024-11-10,CONSENSUS PICK,Chet Holmgren,7.615320959308548,9.5,2.837876382540085,25.33%,74.67%,50.00%,56.52%,-0.2466919567968206,0.1814745654924728,
2024-11-10,CONSENSUS PICK,Jalen Williams,4.694013368917362,5.5,2.837876382540085,38.82%,61.18%,57.08%,49.26%,-0.1826142756402002,0.1191879875579998,
2024-11-10,CONSENSUS PICK,Trayce Jackson-Davis,4.780098084245161,4.5,2.837876382540085,53.93%,46.07%,53.27%,53.27%,0.0066014411664259,-0.0720220019140893,
2024-11-10,CONSENSUS PICK,Alex Caruso,4.0861327631310935,2.5,2.837876382540085,71.19%,28.81%,57.45%,48.78%,0.1374221794418054,-0.1996951425969689,
2024-11-10,CONSENSUS PICK,Jonathan Kuminga,4.935737359457149,4.5,2.837876382540085,56.10%,43.90%,46.95%,59.51%,0.0915315717698782,-0.1561568402498539,
2024-11-10,CONSENSUS PICK,Andrew Wiggins,3.939486005262199,4.5,2.837876382540085,42.17%,57.83%,46.51%,59.84%,-0.043402744222435,-0.0201071091445211,
2024-11-10,CONSENSUS PICK,Bam Adebayo,9.402313244339863,9.5,2.837876382540085,48.63%,51.37%,51.22%,55.16%,-0.0259249949047267,-0.0378396337729501,
2024-11-10,CONSENSUS PICK,Tyler Herro,4.550913084732367,4.5,2.837876382540085,50.72%,49.28%,53.70%,52.61%,-0.0298801739965928,-0.0332232137513447,
