Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-18,CONSENSUS PICK,Gradey Dick,2.370614182720572,3.5,2.837876382540085,34.53%,65.47%,55.95%,50.50%,-0.2141447161881747,0.1497228554999032,
2024-11-18,CONSENSUS PICK,Davion Mitchell,2.0446221939929377,3.5,2.837876382540085,30.40%,69.60%,43.10%,63.24%,-0.1270030173645576,0.0636155934294664,
2024-11-18,CONSENSUS PICK,Ochai Agbaji,2.4165797093277086,5.5,2.837876382540085,13.86%,86.14%,45.45%,60.94%,-0.315921800633765,0.2520013460883105,
2024-11-18,CONSENSUS PICK,Tyrese Haliburton,4.20519459683732,4.5,2.837876382540085,45.86%,54.14%,46.51%,59.84%,-0.0064849410324018,-0.0570249123345543,
2024-11-18,CONSENSUS PICK,Jimmy Butler,5.904576780151473,4.5,2.837876382540085,68.97%,31.03%,50.25%,56.14%,0.1871909822363071,-0.2510820531972917,
2024-11-18,CONSENSUS PICK,Tyler Herro,4.861456607589556,4.5,2.837876382540085,55.07%,44.93%,57.08%,49.26%,-0.0201397472684712,-0.0432865408137292,
2024-11-18,CONSENSUS PICK,Bam Adebayo,9.086803311308197,10.5,2.837876382540085,30.93%,69.07%,51.22%,55.16%,-0.2029449357826769,0.1391803071049999,
2024-11-18,CONSENSUS PICK,Kyle Lowry,3.3577396416473206,2.5,2.837876382540085,61.88%,38.12%,53.49%,52.83%,0.0838843926848075,-0.1470700004074928,
2024-11-18,CONSENSUS PICK,Paul George,5.472608066901891,5.5,2.837876382540085,49.61%,50.39%,52.15%,54.34%,-0.025381737046273,-0.0395283588659858,
2024-11-18,CONSENSUS PICK,Caleb Martin,4.149707792980141,4.5,2.837876382540085,45.09%,54.91%,61.39%,45.05%,-0.1630181439294331,0.0986680795793688,
2024-11-18,CONSENSUS PICK,Andre Drummond,7.786570286810696,11.5,2.837876382540085,9.53%,90.47%,49.50%,56.90%,-0.3997017064599202,0.3356866842680458,
2024-11-18,CONSENSUS PICK,Kevin Love,5.3508830261548335,3.5,2.837876382540085,74.29%,25.71%,60.94%,45.45%,0.1334911985324425,-0.197411653077897,
2024-11-18,CONSENSUS PICK,Kyle Kuzma,5.656397817362627,5.5,2.837876382540085,52.20%,47.80%,60.63%,45.66%,-0.0843242834194906,0.0214040662548553,
2024-11-18,CONSENSUS PICK,Josh Hart,6.492177227463967,10.5,2.837876382540085,7.89%,92.11%,45.87%,60.63%,-0.3797790666321893,0.3147642577034888,
2024-11-18,CONSENSUS PICK,Jalen Brunson,4.721113493358589,3.5,2.837876382540085,66.65%,33.35%,52.83%,53.49%,0.138206232604391,-0.2013918403270763,
2024-11-18,CONSENSUS PICK,Jordan Poole,3.282871938548302,2.5,2.837876382540085,60.87%,39.13%,51.22%,55.16%,0.0964791578708872,-0.1602437865485641,
2024-11-18,CONSENSUS PICK,Bilal Coulibaly,4.126549249868835,4.5,2.837876382540085,44.77%,55.23%,54.55%,51.92%,-0.097802281979157,0.0331169672938423,
2024-11-18,CONSENSUS PICK,Mikal Bridges,5.032726220690797,4.5,2.837876382540085,57.45%,42.55%,56.52%,49.75%,0.0092345422080742,-0.0719643713233673,
2024-11-18,CONSENSUS PICK,OG Anunoby,5.031644069849772,5.5,2.837876382540085,43.45%,56.55%,59.18%,47.17%,-0.1573794887448056,0.0938446408433809,
2024-11-18,CONSENSUS PICK,Karl-Anthony Towns,8.004132193140753,12.5,2.837876382540085,5.66%,94.34%,49.02%,57.45%,-0.4336261418066924,0.3689619782689368,
2024-11-18,CONSENSUS PICK,Giannis Antetokounmpo,10.575194100524898,11.5,2.837876382540085,37.23%,62.77%,58.51%,48.08%,-0.2128044991667702,0.146973027733639,
2024-11-18,CONSENSUS PICK,Jalen Green,4.712322930822052,4.5,2.837876382540085,52.98%,47.02%,56.14%,50.25%,-0.0315834516386073,-0.0323076193223772,
2024-11-18,CONSENSUS PICK,Brook Lopez,5.609194321525337,4.5,2.837876382540085,65.20%,34.80%,51.46%,54.95%,0.1374841824924833,-0.2015968388381493,
2024-11-18,CONSENSUS PICK,Jabari Smith Jr.,7.1417640100835,5.5,2.837876382540085,71.85%,28.15%,59.51%,46.95%,0.1234012467392993,-0.1880265152192748,
2024-11-18,CONSENSUS PICK,Dillon Brooks,3.4978360257326937,2.5,2.837876382540085,63.74%,36.26%,59.51%,46.95%,0.0422942798763901,-0.1069195483563657,
2024-11-18,CONSENSUS PICK,Taurean Prince,3.5206320829746964,4.5,2.837876382540085,36.50%,63.50%,45.05%,61.39%,-0.085443075910237,0.0210930115601727,
2024-11-18,CONSENSUS PICK,Fred VanVleet,3.639574963307107,3.5,2.837876382540085,51.96%,48.04%,51.22%,55.16%,0.0074181049556294,-0.0711827336333064,
2024-11-18,CONSENSUS PICK,Damian Lillard,4.282404212279952,3.5,2.837876382540085,60.86%,39.14%,54.55%,51.92%,0.0631564359366183,-0.127841750621933,
2024-11-18,CONSENSUS PICK,Amen Thompson,6.713149981987453,6.5,2.837876382540085,52.99%,47.01%,47.62%,58.85%,0.0537455197190334,-0.1184133621646535,
2024-11-18,CONSENSUS PICK,Bobby Portis,6.4277777595507954,6.5,2.837876382540085,48.98%,51.02%,53.70%,52.61%,-0.0471887813503255,-0.0159146063976119,
2024-11-18,CONSENSUS PICK,Tari Eason,6.508009404180059,5.5,2.837876382540085,63.88%,36.12%,50.25%,56.14%,0.1362919896481961,-0.2001830606091806,
2024-11-18,CONSENSUS PICK,Alperen Sengun,9.085816746408776,10.5,2.837876382540085,30.91%,69.09%,47.62%,58.85%,-0.1670627957168257,0.1023949532712055,
2024-11-18,CONSENSUS PICK,Jonathan Isaac,5.227977975289485,5.5,2.837876382540085,46.18%,53.82%,57.45%,48.78%,-0.1126498516802789,0.0503768885251154,
2024-11-18,CONSENSUS PICK,Franz Wagner,5.610462073822234,6.5,2.837876382540085,37.70%,62.30%,50.74%,55.56%,-0.1304205075085719,0.0674757893914399,
2024-11-18,CONSENSUS PICK,Jalen Suggs,3.0164622176465223,4.5,2.837876382540085,30.06%,69.94%,58.85%,47.62%,-0.2879078948820975,0.2232400524364773,
2024-11-18,CONSENSUS PICK,Anthony Black,2.972656075213484,2.5,2.837876382540085,56.61%,43.39%,62.12%,44.44%,-0.0550731139768284,-0.0105834516797371,
2024-11-18,CONSENSUS PICK,Goga Bitadze,6.469353432360546,8.5,2.837876382540085,23.71%,76.29%,52.15%,54.34%,-0.284396920730618,0.2194868248183592,
2024-11-18,CONSENSUS PICK,Kentavious Caldwell-Pope,2.7845262202315344,2.5,2.837876382540085,53.99%,46.01%,60.63%,45.66%,-0.0663680663186262,0.0034478491539909,
2024-11-18,CONSENSUS PICK,Mason Plumlee,6.218639067724374,8.5,2.837876382540085,21.07%,78.93%,56.52%,50.00%,-0.3544892231996326,0.2892718318952848,
2024-11-18,CONSENSUS PICK,De'Aaron Fox,4.638818482390243,5.5,2.837876382540085,38.08%,61.92%,50.50%,55.95%,-0.124180771475046,0.0597589107867745,
2024-11-18,CONSENSUS PICK,Trae Young,4.030721673728158,3.5,2.837876382540085,57.42%,42.58%,49.26%,57.08%,0.0815642046052564,-0.1449904926874569,
2024-11-18,CONSENSUS PICK,Clint Capela,8.507448640275475,8.5,2.837876382540085,50.10%,49.90%,49.50%,56.90%,0.0059976069475856,-0.07001262913946,
2024-11-18,CONSENSUS PICK,Jalen Johnson,8.020375681316832,8.5,2.837876382540085,43.29%,56.71%,54.34%,52.15%,-0.1104838912828809,0.0455737953706221,
2024-11-18,CONSENSUS PICK,Trey Lyles,4.798799916333007,7.5,2.837876382540085,17.06%,82.94%,54.13%,52.38%,-0.3706949645631999,0.3056010370839513,
2024-11-18,CONSENSUS PICK,Keegan Murray,6.285951185172508,8.5,2.837876382540085,21.76%,78.24%,46.51%,59.84%,-0.2474732339362644,0.1839633805693082,
2024-11-18,CONSENSUS PICK,Dyson Daniels,4.1895521951193935,4.5,2.837876382540085,45.64%,54.36%,60.63%,45.87%,-0.1498543778735251,0.0848395689448247,
2024-11-18,CONSENSUS PICK,Kevin Huerter,3.581210921236719,4.5,2.837876382540085,37.31%,62.69%,59.51%,46.95%,-0.2220815922242136,0.157456323744238,
2024-11-18,CONSENSUS PICK,Stephen Curry,5.45501430238236,4.5,2.837876382540085,63.18%,36.82%,49.26%,57.08%,0.1391513893603325,-0.2025776774425329,
2024-11-18,CONSENSUS PICK,James Harden,5.351983634046611,6.5,2.837876382540085,34.29%,65.71%,46.95%,59.51%,-0.1265733826927602,0.0619481142127845,
2024-11-18,CONSENSUS PICK,Ivica Zubac,9.61804028486175,11.5,2.837876382540085,25.36%,74.64%,57.81%,48.54%,-0.3244443077986385,0.2609483428647972,
2024-11-18,CONSENSUS PICK,Norman Powell,3.181396502417714,2.5,2.837876382540085,59.49%,40.51%,62.12%,44.44%,-0.0263354311747995,-0.0393211344817661,
2024-11-18,CONSENSUS PICK,Andrew Wiggins,5.150594976649944,4.5,2.837876382540085,59.07%,40.93%,45.45%,60.94%,0.1361188570293124,-0.2000393115747669,
2024-11-18,CONSENSUS PICK,Draymond Green,7.593125014622545,5.5,2.837876382540085,76.96%,23.04%,58.85%,47.62%,0.1811339381919795,-0.2458017806375996,
