Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-29,CONSENSUS PICK,Trae Young,3.1350289778091365,2.5,2.837876382540085,58.85%,41.15%,58.68%,46.30%,0.0017546439568618,-0.051494466423957,
2024-11-29,CONSENSUS PICK,Darius Garland,2.742849447203036,2.5,2.837876382540085,53.41%,46.59%,50.00%,54.95%,0.034097608165605,-0.0836471577151546,
2024-11-29,CONSENSUS PICK,Jalen Johnson,7.330015190008083,9.5,2.837876382540085,22.22%,77.78%,51.22%,53.49%,-0.2899554048236505,0.2428765619421985,
2024-11-29,CONSENSUS PICK,Donovan Mitchell,4.608179233633716,4.5,2.837876382540085,51.52%,48.48%,52.38%,52.38%,-0.0086056126734078,-0.0390134349456397,
2024-11-29,CONSENSUS PICK,Clint Capela,9.796494969728434,8.5,2.837876382540085,67.61%,32.39%,52.38%,52.38%,0.152302455349426,-0.1999215029684736,
2024-11-29,CONSENSUS PICK,Evan Mobley,8.647495458754737,9.5,2.837876382540085,38.19%,61.81%,50.50%,54.55%,-0.1230153334158941,0.0726102929118437,
2024-11-29,CONSENSUS PICK,Dyson Daniels,3.2563667913585115,4.5,2.837876382540085,33.06%,66.94%,54.95%,50.00%,-0.2189385726766277,0.1693890231270781,
2024-11-29,CONSENSUS PICK,Jarrett Allen,9.414939608399168,11.5,2.837876382540085,23.13%,76.87%,51.22%,53.49%,-0.2809418049998851,0.233862962118433,
2024-11-29,CONSENSUS PICK,Brandon Ingram,4.660067880129959,5.5,2.837876382540085,38.36%,61.64%,46.73%,58.33%,-0.0836640103205714,0.0330409573610698,
2024-11-29,CONSENSUS PICK,C.J. McCollum,3.4946235927541784,3.5,2.837876382540085,49.92%,50.08%,50.50%,54.55%,-0.0057062978382196,-0.0446987426658307,
2024-11-29,CONSENSUS PICK,Dejounte Murray,4.592601084744056,4.5,2.837876382540085,51.30%,48.70%,50.98%,54.13%,0.0032114209861772,-0.0542997462245293,
2024-11-29,CONSENSUS PICK,Brandon Clarke,4.802256241530359,5.5,2.837876382540085,40.29%,59.71%,54.95%,50.00%,-0.1466574463766686,0.097107896827119,
2024-11-29,CONSENSUS PICK,Jaren Jackson Jr.,6.555546961337807,5.5,2.837876382540085,64.50%,35.50%,57.98%,47.17%,0.0652028767196478,-0.1167329227003043,
2024-11-29,CONSENSUS PICK,Desmond Bane,3.962162984255622,5.5,2.837876382540085,29.39%,70.61%,45.45%,59.68%,-0.1606007613269671,0.1092811132331255,
2024-11-29,CONSENSUS PICK,Ja Morant,5.312501283844592,4.5,2.837876382540085,61.27%,38.73%,51.46%,53.27%,0.0981150451736692,-0.1453884323436173,
2024-11-29,CONSENSUS PICK,Trey Murphy III,4.442815672257016,5.5,2.837876382540085,35.48%,64.52%,49.02%,56.14%,-0.1354456582535608,0.0838460710502585,
2024-11-29,CONSENSUS PICK,Santi Aldama,5.448140423997102,6.5,2.837876382540085,35.54%,64.46%,50.98%,54.13%,-0.1543548948340254,0.1032665695956732,
2024-11-29,CONSENSUS PICK,Franz Wagner,5.43675097760579,5.5,2.837876382540085,49.11%,50.89%,43.86%,62.12%,0.052512839480411,-0.1123214519206023,
2024-11-29,CONSENSUS PICK,Jalen Suggs,3.228699621443388,3.5,2.837876382540085,46.19%,53.81%,58.33%,47.62%,-0.1214141162646897,0.0618903067408802,
2024-11-29,CONSENSUS PICK,Cameron Johnson,4.795510208365706,4.5,2.837876382540085,54.15%,45.85%,50.98%,54.95%,0.0316632858789192,-0.0910167569970962,
2024-11-29,CONSENSUS PICK,Ben Simmons,8.162196275724563,6.5,2.837876382540085,72.10%,27.90%,53.05%,53.05%,0.1904511681345239,-0.2514840319842892,
2024-11-29,CONSENSUS PICK,Nicolas Claxton,10.93583708122694,8.5,2.837876382540085,80.46%,19.54%,51.46%,54.55%,0.2900820163388913,-0.3500996685895532,
2024-11-29,CONSENSUS PICK,Dorian Finney-Smith,4.983505172589917,4.5,2.837876382540085,56.76%,43.24%,49.02%,56.90%,0.0774465805462561,-0.136608176219008,
2024-11-29,CONSENSUS PICK,Jonathan Isaac,4.831362105407194,6.5,2.837876382540085,27.83%,72.17%,46.73%,59.35%,-0.1890196211348176,0.1282339665492998,
2024-11-29,CONSENSUS PICK,Goga Bitadze,6.422267094313253,6.5,2.837876382540085,48.91%,51.09%,49.50%,56.52%,-0.0059756557418466,-0.0542912405129961,
2024-11-29,CONSENSUS PICK,Anthony Edwards,6.144647504902374,5.5,2.837876382540085,58.98%,41.02%,44.64%,61.54%,0.1434211478728624,-0.2052343346860493,
2024-11-29,CONSENSUS PICK,Jaden McDaniels,3.666528112272488,3.5,2.837876382540085,52.34%,47.66%,56.52%,49.50%,-0.0418206719170163,-0.0184462243378264,
2024-11-29,CONSENSUS PICK,Kris Dunn,3.350054541439192,3.5,2.837876382540085,47.89%,52.11%,43.48%,62.41%,0.0441481997645928,-0.1029909588361849,
2024-11-29,CONSENSUS PICK,James Harden,5.245863326113692,5.5,2.837876382540085,46.43%,53.57%,50.98%,54.95%,-0.0454821903247518,-0.0138712807934251,
2024-11-29,CONSENSUS PICK,Ivica Zubac,8.87931435596044,11.5,2.837876382540085,17.79%,82.21%,49.50%,56.52%,-0.317167601681713,0.2569007054268701,
2024-11-29,CONSENSUS PICK,Rudy Gobert,12.47384268802776,11.5,2.837876382540085,63.43%,36.57%,50.00%,56.14%,0.134260558697414,-0.1956640674693438,
2024-11-29,CONSENSUS PICK,Jayson Tatum,6.79565324388039,8.5,2.837876382540085,27.41%,72.59%,52.61%,53.49%,-0.2520035302029598,0.1910534585618268,
2024-11-29,CONSENSUS PICK,Al Horford,5.771732568222408,5.5,2.837876382540085,53.81%,46.19%,50.98%,54.95%,0.0283373401715898,-0.0876908112897668,
2024-11-29,CONSENSUS PICK,Derrick White,4.070496174924741,4.5,2.837876382540085,43.99%,56.01%,46.73%,59.35%,-0.0274386868236675,-0.0333469677618503,
2024-11-29,CONSENSUS PICK,Ayo Dosunmu,2.60209857842102,3.5,2.837876382540085,37.58%,62.42%,45.45%,60.63%,-0.0786956396014091,0.0178509724575294,
