Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-12-03,CONSENSUS PICK,Caleb Martin,4.00406219641478,3.5,2.837876382540085,57.05%,42.95%,54.55%,50.50%,0.025034551610066,-0.0754395921141164,
2024-12-03,CONSENSUS PICK,Tyrese Maxey,3.737817553074589,3.5,2.837876382540085,53.34%,46.66%,57.98%,47.17%,-0.046439164774681,-0.0050908812059754,
2024-12-03,CONSENSUS PICK,Cody Martin,3.893625952354571,4.5,2.837876382540085,41.54%,58.46%,51.46%,53.27%,-0.0991615901653318,0.0518882029953836,
2024-12-03,CONSENSUS PICK,Kelly Oubre Jr.,4.806307131028103,5.5,2.837876382540085,40.34%,59.66%,44.25%,60.63%,-0.0390331661128066,-0.0097439225918133,
2024-12-03,CONSENSUS PICK,Nick Richards,7.870797918315624,7.5,2.837876382540085,55.20%,44.80%,56.90%,48.08%,-0.0169875174151478,-0.0327472305954623,
2024-12-03,CONSENSUS PICK,Brandon Miller,4.278241358723157,5.5,2.837876382540085,33.34%,66.66%,54.13%,50.98%,-0.2078751934032686,0.1567868681649165,
2024-12-03,CONSENSUS PICK,Paul George,5.025638825670643,5.5,2.837876382540085,43.36%,56.64%,54.13%,50.98%,-0.1076597964093724,0.0565714711710202,
2024-12-03,CONSENSUS PICK,Josh Green,2.4920863633528194,3.5,2.837876382540085,36.12%,63.88%,45.87%,59.02%,-0.0974825083471365,0.0486029775906318,
2024-12-03,CONSENSUS PICK,Donovan Mitchell,4.718703437584832,4.5,2.837876382540085,53.07%,46.93%,52.38%,52.38%,0.0069049077144521,-0.0545239553334998,
2024-12-03,CONSENSUS PICK,Bilal Coulibaly,4.4308110066729895,4.5,2.837876382540085,49.03%,50.97%,60.00%,45.05%,-0.1097254696007308,0.0592750191502803,
2024-12-03,CONSENSUS PICK,Darius Garland,2.967307129236792,2.5,2.837876382540085,56.54%,43.46%,54.55%,50.50%,0.0199427603917099,-0.0703478008957603,
2024-12-03,CONSENSUS PICK,Evan Mobley,8.501791631325418,10.5,2.837876382540085,24.07%,75.93%,45.87%,59.02%,-0.2180368860540283,0.1691573552975236,
2024-12-03,CONSENSUS PICK,Malcolm Brogdon,3.371961692851683,3.5,2.837876382540085,48.20%,51.80%,50.00%,54.95%,-0.0179932325851579,-0.0315563169643916,
2024-12-03,CONSENSUS PICK,Jarrett Allen,10.177468870708807,11.5,2.837876382540085,32.06%,67.94%,47.17%,57.98%,-0.1511005446443086,0.0995704986636522,
2024-12-03,CONSENSUS PICK,Jordan Poole,3.363564770327914,2.5,2.837876382540085,61.96%,38.04%,46.73%,58.33%,0.1522604718498439,-0.2028835248093455,
2024-12-03,CONSENSUS PICK,Tobias Harris,6.185478132888921,5.5,2.837876382540085,59.54%,40.46%,58.68%,46.30%,0.0086572167301001,-0.0583970391971953,
2024-12-03,CONSENSUS PICK,Jaden Ivey,3.6071846905456817,3.5,2.837876382540085,51.51%,48.49%,59.02%,45.87%,-0.0750997333076004,0.0262202025510956,
2024-12-03,CONSENSUS PICK,Damian Lillard,4.299176485150516,3.5,2.837876382540085,61.09%,38.91%,59.68%,45.45%,0.014104806725492,-0.0654244548193337,
2024-12-03,CONSENSUS PICK,A.J. Green,3.1725989136837085,2.5,2.837876382540085,59.37%,40.63%,47.17%,58.33%,0.1219765275658948,-0.1770079741067753,
2024-12-03,CONSENSUS PICK,Malik Beasley,3.3908682190182744,2.5,2.837876382540085,62.32%,37.68%,60.63%,44.25%,0.0169101638047352,-0.0656872525093551,
2024-12-03,CONSENSUS PICK,Cade Cunningham,4.289574168260974,6.5,2.837876382540085,21.80%,78.20%,45.87%,59.02%,-0.2406966909590501,0.1918171602025453,
2024-12-03,CONSENSUS PICK,Bobby Portis,6.210846567423424,6.5,2.837876382540085,45.94%,54.06%,51.46%,53.27%,-0.0551414218310266,0.0078680346610784,
2024-12-03,CONSENSUS PICK,Brook Lopez,5.248988109676028,4.5,2.837876382540085,60.41%,39.59%,60.63%,44.25%,-0.0022178529686567,-0.0465592357359632,
2024-12-03,CONSENSUS PICK,Taurean Prince,3.3565177341985564,3.5,2.837876382540085,47.98%,52.02%,53.27%,51.46%,-0.0528721043904402,0.0055987172204919,
2024-12-03,CONSENSUS PICK,Jalen Duren,10.000462793501477,9.5,2.837876382540085,57.00%,43.00%,50.00%,54.95%,0.06999096425305,-0.1195405138025997,
2024-12-03,CONSENSUS PICK,Isaiah Stewart II,3.0438729853557454,5.5,2.837876382540085,19.34%,80.66%,50.00%,54.95%,-0.3066124761411943,0.2570629265916447,
2024-12-03,CONSENSUS PICK,Simone Fontecchio,4.076514413168909,2.5,2.837876382540085,71.07%,28.93%,54.55%,50.50%,0.1652780247796551,-0.2156830652837055,
2024-12-03,CONSENSUS PICK,Giannis Antetokounmpo,10.835884210122222,12.5,2.837876382540085,27.88%,72.12%,47.62%,57.26%,-0.1973853378288377,0.1485452889887889,
2024-12-03,CONSENSUS PICK,OG Anunoby,6.351868997315215,4.5,2.837876382540085,74.30%,25.70%,60.00%,45.05%,0.1429782358722887,-0.1934286863227391,
2024-12-03,CONSENSUS PICK,Jalen Brunson,5.979092631581652,3.5,2.837876382540085,80.88%,19.12%,45.87%,59.02%,0.3501090288466878,-0.3989885596031925,
2024-12-03,CONSENSUS PICK,Mikal Bridges,6.634666336922423,3.5,2.837876382540085,86.53%,13.47%,54.95%,50.00%,0.3157800097013844,-0.365329559250934,
2024-12-03,CONSENSUS PICK,Josh Hart,7.164315788926253,8.5,2.837876382540085,31.89%,68.11%,48.54%,56.52%,-0.1664962884724161,0.1158420039641848,
2024-12-03,CONSENSUS PICK,Karl-Anthony Towns,8.235505973935709,11.5,2.837876382540085,12.50%,87.50%,53.49%,51.22%,-0.4098797086575069,0.3628008657760548,
2024-12-03,CONSENSUS PICK,Chris Boucher,5.143554588132317,3.5,2.837876382540085,71.88%,28.12%,57.26%,47.62%,0.1461062643291052,-0.194946313169154,
2024-12-03,CONSENSUS PICK,Pascal Siakam,6.670296308158076,6.5,2.837876382540085,52.39%,47.61%,56.52%,48.54%,-0.041291879413038,-0.0093624050951932,
2024-12-03,CONSENSUS PICK,Tyrese Haliburton,4.20519459683732,3.5,2.837876382540085,59.81%,40.19%,47.62%,57.26%,0.1219333283459173,-0.1707733771859661,
2024-12-03,CONSENSUS PICK,Bennedict Mathurin,4.400439007451163,6.5,2.837876382540085,22.97%,77.03%,47.17%,57.98%,-0.2419981306382735,0.1904680846576171,
2024-12-03,CONSENSUS PICK,Myles Turner,6.902868224509416,7.5,2.837876382540085,41.67%,58.33%,53.27%,51.46%,-0.1160383894370651,0.0687650022671169,
2024-12-03,CONSENSUS PICK,Obi Toppin,4.174744710341592,3.5,2.837876382540085,59.40%,40.60%,58.68%,46.30%,0.0071910518183914,-0.0569308742854866,
2024-12-03,CONSENSUS PICK,Ochai Agbaji,2.4165797093277086,4.5,2.837876382540085,23.14%,76.86%,43.10%,61.83%,-0.1996051066734788,0.1502500132278352,
2024-12-03,CONSENSUS PICK,Scottie Barnes,7.983479715574384,7.5,2.837876382540085,56.76%,43.24%,56.90%,48.08%,-0.0013263853906716,-0.0484083626199384,
2024-12-03,CONSENSUS PICK,Jakob Poeltl,9.341930314646106,11.5,2.837876382540085,22.35%,77.65%,48.54%,56.52%,-0.2619447641664179,0.2112904796581866,
2024-12-03,CONSENSUS PICK,Lauri Markkanen,5.964416661548476,6.5,2.837876382540085,42.52%,57.48%,54.55%,50.50%,-0.1203010739972672,0.0698960334932168,
2024-12-03,CONSENSUS PICK,Shai Gilgeous-Alexander,6.320114130525301,5.5,2.837876382540085,61.37%,38.63%,44.25%,60.63%,0.171227101192158,-0.2200041898967779,
2024-12-03,CONSENSUS PICK,Walker Kessler,7.681032689169954,10.5,2.837876382540085,16.03%,83.97%,47.17%,57.98%,-0.3114252112967038,0.2598951653160474,
2024-12-03,CONSENSUS PICK,Cason Wallace,3.408673805960269,3.5,2.837876382540085,48.72%,51.28%,56.52%,48.54%,-0.0780536066708652,0.0273993221626339,
2024-12-03,CONSENSUS PICK,John Collins,7.071861855142253,8.5,2.837876382540085,30.74%,69.26%,56.14%,49.02%,-0.2540063845355306,0.2024067973322282,
2024-12-03,CONSENSUS PICK,Jalen Williams,4.8748105302432085,5.5,2.837876382540085,41.28%,58.72%,46.30%,58.68%,-0.05014493045004,0.0004051079829447,
2024-12-03,CONSENSUS PICK,Luguentz Dort,4.167168868567029,3.5,2.837876382540085,59.29%,40.71%,55.36%,49.50%,0.0393608420621534,-0.0879817755840771,
2024-12-03,CONSENSUS PICK,Isaiah Hartenstein,9.09317426777856,11.5,2.837876382540085,19.82%,80.18%,52.83%,51.92%,-0.330112980225511,0.2825803242022889,
2024-12-03,CONSENSUS PICK,Brandon Clarke,5.038869158240324,5.5,2.837876382540085,43.55%,56.45%,57.98%,47.17%,-0.1443725292523152,0.0928424832716587,
2024-12-03,CONSENSUS PICK,Ja Morant,5.441531988711927,4.5,2.837876382540085,63.00%,37.00%,53.27%,51.46%,0.097259546233545,-0.1445329334034932,
2024-12-03,CONSENSUS PICK,Desmond Bane,4.078084396688317,4.5,2.837876382540085,44.09%,55.91%,60.00%,45.05%,-0.1590941674465796,0.1086437169961292,
2024-12-03,CONSENSUS PICK,Jaren Jackson Jr.,5.686221925543244,5.5,2.837876382540085,52.62%,47.38%,56.14%,49.02%,-0.0352436246821599,-0.0163559625211424,
2024-12-03,CONSENSUS PICK,Santi Aldama,5.892773408684605,6.5,2.837876382540085,41.53%,58.47%,45.05%,60.00%,-0.0351660738382715,-0.0152843766121788,
2024-12-03,CONSENSUS PICK,Julian Champagnie,3.813926783199336,4.5,2.837876382540085,40.45%,59.55%,51.46%,53.27%,-0.1100784313601977,0.0628050441902495,
2024-12-03,CONSENSUS PICK,Devin Booker,4.590987298043724,4.5,2.837876382540085,51.28%,48.72%,42.37%,62.69%,0.0890597851416727,-0.1396542703427859,
2024-12-03,CONSENSUS PICK,Jeremy Sochan,5.696013094829605,6.5,2.837876382540085,38.85%,61.15%,49.02%,56.14%,-0.1017248715924274,0.0501252843891251,
2024-12-03,CONSENSUS PICK,Victor Wembanyama,9.897945950049262,10.5,2.837876382540085,41.60%,58.40%,52.38%,52.38%,-0.1078143214909547,0.060195273871907,
2024-12-03,CONSENSUS PICK,Tyus Jones,2.710597028588398,2.5,2.837876382540085,52.96%,47.04%,56.14%,49.02%,-0.0318254024703092,-0.019774184732993,
2024-12-03,CONSENSUS PICK,Chris Paul,4.336033705549048,3.5,2.837876382540085,61.58%,38.42%,46.73%,58.33%,0.1485599197617675,-0.1991829727212692,
2024-12-03,CONSENSUS PICK,Royce O'Neale,4.379506766765489,5.5,2.837876382540085,34.65%,65.35%,47.62%,57.26%,-0.1297081852942424,0.0808681364541936,
2024-12-03,CONSENSUS PICK,Grayson Allen,3.691532325105619,3.5,2.837876382540085,52.69%,47.31%,44.64%,60.32%,0.0804761849827166,-0.1300793595858912,
2024-12-03,CONSENSUS PICK,Harrison Barnes,3.926973394392032,4.5,2.837876382540085,42.00%,58.00%,46.30%,58.68%,-0.0429736887921015,-0.0067661336749936,
2024-12-03,CONSENSUS PICK,Mason Plumlee,6.523492346214785,7.5,2.837876382540085,36.54%,63.46%,45.45%,59.68%,-0.089159169860005,0.0378395217661633,
2024-12-03,CONSENSUS PICK,Bradley Beal,4.149952065133203,3.5,2.837876382540085,59.06%,40.94%,47.62%,57.26%,0.1143857981558178,-0.1632258469958666,
2024-12-03,CONSENSUS PICK,Kevin Durant,6.299117231270954,7.5,2.837876382540085,33.61%,66.39%,46.30%,58.68%,-0.1268745982339877,0.0771347757668925,
2024-12-03,CONSENSUS PICK,Jamal Murray,4.249676423789793,3.5,2.837876382540085,60.42%,39.58%,60.63%,44.25%,-0.0021244063476886,-0.0466526823569313,
2024-12-03,CONSENSUS PICK,Stephen Curry,5.347085681189327,4.5,2.837876382540085,61.73%,38.27%,44.25%,60.63%,0.1748585904518536,-0.2236356791564735,
2024-12-03,CONSENSUS PICK,Jonathan Kuminga,5.3886267213849735,4.5,2.837876382540085,62.29%,37.71%,50.50%,54.55%,0.117958889380892,-0.1683639298849424,
2024-12-03,CONSENSUS PICK,Brandin Podziemski,5.667896828683474,5.5,2.837876382540085,52.36%,47.64%,54.13%,50.98%,-0.0176956069223239,-0.0333927183160281,
2024-12-03,CONSENSUS PICK,Andrew Wiggins,5.063564809823418,4.5,2.837876382540085,57.87%,42.13%,46.30%,58.68%,0.1157440498080351,-0.1654838722751304,
2024-12-03,CONSENSUS PICK,Russell Westbrook,4.449513270852004,3.5,2.837876382540085,63.10%,36.90%,58.68%,46.30%,0.0442543788787404,-0.0939942013458356,
2024-12-03,CONSENSUS PICK,Michael Porter Jr.,6.2513698957947845,6.5,2.837876382540085,46.51%,53.49%,56.14%,49.02%,-0.0963107075788258,0.0447111203755235,
2024-12-03,CONSENSUS PICK,Nikola Jokic,11.896802707996091,13.5,2.837876382540085,28.61%,71.39%,47.17%,57.98%,-0.1856369196150926,0.1341068736344361,
2024-12-03,CONSENSUS PICK,Christian Braun,3.4917000143010903,4.5,2.837876382540085,36.12%,63.88%,58.33%,46.73%,-0.2221512364707292,0.1715281835112276,
2024-12-03,CONSENSUS PICK,Aaron Gordon,5.977308515671793,5.5,2.837876382540085,56.68%,43.32%,47.17%,58.33%,0.0950858265933434,-0.1501172731342239,
2024-12-03,CONSENSUS PICK,Trayce Jackson-Davis,6.181421999482251,4.5,2.837876382540085,72.32%,27.68%,57.98%,47.17%,0.1434078265569788,-0.1949378725376352,
2024-12-03,CONSENSUS PICK,Alperen Sengun,9.283393591385002,9.5,2.837876382540085,46.96%,53.04%,57.98%,47.17%,-0.1102524344567376,0.0587223884760811,
2024-12-03,CONSENSUS PICK,Jalen Green,4.710657446887967,4.5,2.837876382540085,52.96%,47.04%,48.54%,56.52%,0.0441496832050081,-0.0948039677132394,
2024-12-03,CONSENSUS PICK,Jabari Smith Jr.,7.093179909504922,6.5,2.837876382540085,58.28%,41.72%,49.02%,56.14%,0.0925885698509204,-0.1441881570542227,
2024-12-03,CONSENSUS PICK,DeMar DeRozan,5.639863992181382,3.5,2.837876382540085,77.46%,22.54%,58.68%,46.30%,0.187809659069257,-0.2375494815363522,
2024-12-03,CONSENSUS PICK,Domantas Sabonis,12.13102753849238,12.5,2.837876382540085,44.83%,55.17%,56.14%,49.02%,-0.1131270604999684,0.0615274732966661,
2024-12-03,CONSENSUS PICK,Keegan Murray,5.979230979137745,6.5,2.837876382540085,42.72%,57.28%,54.95%,50.00%,-0.1223492757216554,0.0727997261721058,
2024-12-03,CONSENSUS PICK,Tari Eason,6.422127824157048,5.5,2.837876382540085,62.74%,37.26%,53.27%,51.46%,0.0946749145084909,-0.1419483016784392,
2024-12-03,CONSENSUS PICK,Amen Thompson,6.677087989733388,6.5,2.837876382540085,52.49%,47.51%,58.33%,46.73%,-0.0584548489588051,0.0078317959993036,
2024-12-03,CONSENSUS PICK,Fred VanVleet,3.7659350972284895,3.5,2.837876382540085,53.73%,46.27%,43.10%,61.83%,0.1062954323349681,-0.1556505257806118,
2024-12-03,CONSENSUS PICK,De'Aaron Fox,4.834539030252052,4.5,2.837876382540085,54.69%,45.31%,56.14%,49.02%,-0.0144834602901806,-0.0371161269131217,
2024-12-03,CONSENSUS PICK,Malik Monk,3.0531213672749318,4.5,2.837876382540085,30.51%,69.49%,43.10%,61.83%,-0.1259546456236433,0.0765995521779997,
2024-12-03,CONSENSUS PICK,Dillon Brooks,3.7408414467950935,2.5,2.837876382540085,66.90%,33.10%,59.68%,45.45%,0.0722582249495776,-0.1235778730434193,
