Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-01,CONSENSUS PICK,Simone Fontecchio,3.826427590482024,2.5,2.837876382540085,67.99%,32.01%,57.45%,48.78%,0.1054255790529394,-0.167698542208103,
2024-11-01,CONSENSUS PICK,Mikal Bridges,5.240316552914082,3.5,2.837876382540085,73.01%,26.99%,64.16%,42.37%,0.088566117340316,-0.1538719918315377,
2024-11-01,CONSENSUS PICK,Josh Hart,6.380052421153281,9.5,2.837876382540085,13.58%,86.42%,54.34%,52.15%,-0.4075811264167026,0.3426710305044438,
2024-11-01,CONSENSUS PICK,OG Anunoby,4.36440174743597,4.5,2.837876382540085,48.09%,51.91%,51.22%,55.16%,-0.0312499684798246,-0.0325146601978523,
2024-11-01,CONSENSUS PICK,Jalen Brunson,4.778544429756317,3.5,2.837876382540085,67.38%,32.62%,45.87%,60.63%,0.2151197296926228,-0.2801345386213233,
2024-11-01,CONSENSUS PICK,Tobias Harris,6.222370995974273,6.5,2.837876382540085,46.10%,53.90%,55.16%,51.22%,-0.0905358022787123,0.0267711736010354,
2024-11-01,CONSENSUS PICK,Cade Cunningham,3.878271130246489,4.5,2.837876382540085,41.33%,58.67%,60.63%,45.87%,-0.1930062961957536,0.1279914872670531,
2024-11-01,CONSENSUS PICK,De'Aaron Fox,4.5556707513905215,4.5,2.837876382540085,50.78%,49.22%,51.22%,55.16%,-0.004369554826141,-0.0593950738515358,
2024-11-01,CONSENSUS PICK,Trae Young,3.925450636394537,3.5,2.837876382540085,55.96%,44.04%,48.31%,58.16%,0.0764938194373307,-0.1411755650359401,
2024-11-01,CONSENSUS PICK,Jalen Johnson,7.908957151400942,9.5,2.837876382540085,28.75%,71.25%,51.92%,54.55%,-0.2317111826893331,0.1670258680040184,
2024-11-01,CONSENSUS PICK,Keegan Murray,6.249916905252777,5.5,2.837876382540085,60.42%,39.58%,56.90%,49.50%,0.0352419357449523,-0.0992569579368267,
2024-11-01,CONSENSUS PICK,Clint Capela,8.305013183684926,8.5,2.837876382540085,47.26%,52.74%,50.00%,56.52%,-0.027389256221313,-0.0378281350830347,
2024-11-01,CONSENSUS PICK,Kevin Huerter,3.673061967817705,3.5,2.837876382540085,52.43%,47.57%,45.05%,61.39%,0.073863140859899,-0.1382132052099633,
2024-11-01,CONSENSUS PICK,DeMar DeRozan,4.797382389855314,3.5,2.837876382540085,67.62%,32.38%,59.84%,46.51%,0.0778307858484076,-0.1413406392153637,
2024-11-01,CONSENSUS PICK,Malik Monk,3.147222914047205,2.5,2.837876382540085,59.02%,40.98%,62.83%,43.48%,-0.038050281456884,-0.0249851153428573,
2024-11-01,CONSENSUS PICK,Domantas Sabonis,11.91746159112042,13.5,2.837876382540085,28.85%,71.15%,48.78%,57.45%,-0.1992627709209957,0.1369898077658322,
2024-11-01,CONSENSUS PICK,Cam Thomas,3.159537023761457,3.5,2.837876382540085,45.23%,54.77%,56.52%,50.00%,-0.1129643461568473,0.0477469548524995,
2024-11-01,CONSENSUS PICK,Ben Simmons,6.38704540453472,5.5,2.837876382540085,62.27%,37.73%,60.32%,46.30%,0.0195231002624828,-0.0856606664000488,
2024-11-01,CONSENSUS PICK,Dorian Finney-Smith,4.443407323276526,4.5,2.837876382540085,49.20%,50.80%,55.16%,50.98%,-0.0595246506916564,-0.0018487776034283,
2024-11-01,CONSENSUS PICK,Dennis Schroder,2.590893605133725,3.5,2.837876382540085,37.44%,62.56%,45.45%,60.94%,-0.0801929670610496,0.0162725125155951,
2024-11-01,CONSENSUS PICK,Cameron Johnson,4.11494000170306,4.5,2.837876382540085,44.60%,55.40%,54.13%,52.38%,-0.095249632352604,0.0301557048733555,
2024-11-01,CONSENSUS PICK,Nicolas Claxton,8.785394802748776,8.5,2.837876382540085,54.01%,45.99%,55.16%,50.98%,-0.0115168710946909,-0.049856557200394,
2024-11-01,CONSENSUS PICK,D'Angelo Russell,3.141482289377443,2.5,2.837876382540085,58.94%,41.06%,58.16%,48.31%,0.0078260807334572,-0.0725078263320666,
2024-11-01,CONSENSUS PICK,Jakob Poeltl,8.809307584500461,9.5,2.837876382540085,40.39%,59.61%,61.69%,44.64%,-0.2130040928090997,0.1497172838326355,
2024-11-01,CONSENSUS PICK,Austin Reaves,4.603008935188002,4.5,2.837876382540085,51.45%,48.55%,52.15%,54.34%,-0.0070535151988568,-0.0578565807134018,
2024-11-01,CONSENSUS PICK,Max Christie,3.175903811714692,2.5,2.837876382540085,59.41%,40.59%,49.02%,57.45%,0.1039302277971839,-0.1685943913349394,
2024-11-01,CONSENSUS PICK,Rui Hachimura,4.899998283856743,5.5,2.837876382540085,41.63%,58.37%,56.52%,50.00%,-0.1489400749882364,0.0837226836838886,
2024-11-01,CONSENSUS PICK,Gradey Dick,2.7358536828460824,2.5,2.837876382540085,53.31%,46.69%,58.85%,47.62%,-0.0553597149787312,-0.0093081274668889,
2024-11-01,CONSENSUS PICK,Jaxson Hayes,5.067210252919084,3.5,2.837876382540085,70.96%,29.04%,55.95%,50.50%,0.1501392509757465,-0.214561111664018,
2024-11-01,CONSENSUS PICK,Gabe Vincent,2.765529653263767,1.5,2.837876382540085,67.22%,32.78%,35.97%,70.41%,0.3124683745597264,-0.3763226166098733,
2024-11-01,CONSENSUS PICK,Davion Mitchell,2.5615061733123534,2.5,2.837876382540085,50.86%,49.14%,43.48%,62.83%,0.0738631139734275,-0.1368985107731689,
2024-11-01,CONSENSUS PICK,LeBron James,7.871355680218888,6.5,2.837876382540085,68.55%,31.45%,59.84%,46.51%,0.0871412927373372,-0.1506511461042934,
2024-11-01,CONSENSUS PICK,Anthony Davis,10.958811073829269,12.5,2.837876382540085,29.35%,70.65%,58.85%,47.62%,-0.2949394010556296,0.2302715586100094,
2024-11-01,CONSENSUS PICK,Chris Boucher,5.030170771922154,5.5,2.837876382540085,43.43%,56.57%,51.22%,55.16%,-0.0779421786647681,0.0141775499870911,
2024-11-01,CONSENSUS PICK,Myles Turner,7.162883236571438,6.5,2.837876382540085,59.23%,40.77%,53.49%,52.83%,0.0574624023544927,-0.120648010077178,
2024-11-01,CONSENSUS PICK,Brandon Ingram,5.177108578450853,5.5,2.837876382540085,45.47%,54.53%,54.95%,51.46%,-0.0948431521488795,0.0307304958032134,
2024-11-01,CONSENSUS PICK,Tyrese Haliburton,4.342510050674932,4.5,2.837876382540085,47.79%,52.21%,48.54%,57.81%,-0.0075651172354047,-0.0559308476984365,
2024-11-01,CONSENSUS PICK,Aaron Nesmith,4.441052622041156,4.5,2.837876382540085,49.17%,50.83%,48.31%,58.16%,0.0086221185796673,-0.0733038641782767,
2024-11-01,CONSENSUS PICK,Pascal Siakam,6.7126125532975065,8.5,2.837876382540085,26.44%,73.56%,43.86%,62.55%,-0.1741944786889956,0.110129822666918,
2024-11-01,CONSENSUS PICK,Jose Alvarado,2.253559864737859,3.5,2.837876382540085,33.03%,66.97%,56.14%,50.25%,-0.2311509186384894,0.1672598476775049,
2024-11-01,CONSENSUS PICK,Zion Williamson,6.546436424331746,6.5,2.837876382540085,50.65%,49.35%,58.51%,47.85%,-0.0785346038495188,0.0150034636640872,
2024-11-01,CONSENSUS PICK,Aaron Gordon,6.079306872169044,5.5,2.837876382540085,58.09%,41.91%,54.13%,52.38%,0.0395911780459822,-0.1046851055252307,
2024-11-01,CONSENSUS PICK,Nikola Jokic,11.531095374227702,11.5,2.837876382540085,50.44%,49.56%,50.50%,55.95%,-0.0005792647336639,-0.0638425959546075,
2024-11-01,CONSENSUS PICK,Jamal Murray,3.900260121583928,3.5,2.837876382540085,55.61%,44.39%,56.52%,50.00%,-0.0091357224591076,-0.0560816688452401,
2024-11-01,CONSENSUS PICK,Anthony Edwards,5.799328203386078,5.5,2.837876382540085,54.20%,45.80%,51.22%,55.16%,0.0298058710598803,-0.0935704997375572,
2024-11-01,CONSENSUS PICK,Jaden McDaniels,3.364241017875514,3.5,2.837876382540085,48.09%,51.91%,44.25%,62.12%,0.0384447081739568,-0.1021347054922727,
2024-11-01,CONSENSUS PICK,Rudy Gobert,12.5205208063902,11.5,2.837876382540085,64.04%,35.96%,54.55%,51.92%,0.0949750087910394,-0.1596603234763542,
2024-11-01,CONSENSUS PICK,Mike Conley,3.440302837918105,2.5,2.837876382540085,62.98%,37.02%,46.51%,59.84%,0.1646899974550005,-0.2281998508219567,
2024-11-01,CONSENSUS PICK,Donte DiVincenzo,3.3407053852407347,2.5,2.837876382540085,61.65%,38.35%,51.22%,55.16%,0.1042832100156171,-0.1680478386932941,
2024-11-01,CONSENSUS PICK,Russell Westbrook,4.782502010062708,3.5,2.837876382540085,67.43%,32.57%,46.51%,59.84%,0.2092215446599781,-0.2727313980269343,
2024-11-01,CONSENSUS PICK,Naz Reid,6.147342576547982,4.5,2.837876382540085,71.92%,28.08%,60.94%,45.25%,0.1098309514793657,-0.1716946392621711,
2024-11-01,CONSENSUS PICK,Nickeil Alexander-Walker,2.677508925658064,1.5,2.837876382540085,66.09%,33.91%,54.55%,51.92%,0.115447446281679,-0.1801327609669937,
2024-11-01,CONSENSUS PICK,Julius Randle,8.69675468861948,7.5,2.837876382540085,66.34%,33.66%,55.56%,50.74%,0.1078252998544673,-0.1707700179715993,
2024-11-01,CONSENSUS PICK,Christian Braun,3.489369023912458,4.5,2.837876382540085,36.09%,63.91%,51.46%,54.95%,-0.1536886063462466,0.0895759500005805,
2024-11-01,CONSENSUS PICK,Michael Porter Jr.,6.306956046498745,6.5,2.837876382540085,47.29%,52.71%,50.00%,56.52%,-0.0271167704801018,-0.0381006208242459,
2024-11-01,CONSENSUS PICK,Anfernee Simons,3.3922427555311234,2.5,2.837876382540085,62.34%,37.66%,56.52%,50.00%,0.0581759101132913,-0.1233933014176391,
2024-11-01,CONSENSUS PICK,Shai Gilgeous-Alexander,5.60991061564004,6.5,2.837876382540085,37.69%,62.31%,49.26%,57.08%,-0.1157159865329057,0.0522896984507053,
2024-11-01,CONSENSUS PICK,Jerami Grant,3.4114215864065565,3.5,2.837876382540085,48.75%,51.25%,60.63%,45.66%,-0.1187493451816972,0.0558291280170619,
2024-11-01,CONSENSUS PICK,Luguentz Dort,3.8812544242083633,3.5,2.837876382540085,55.34%,44.66%,51.46%,54.95%,0.0388719968372099,-0.1029846531828761,
2024-11-01,CONSENSUS PICK,Jalen Williams,4.928137778091266,5.5,2.837876382540085,42.01%,57.99%,50.50%,55.95%,-0.0848008309303126,0.0203789702420411,
2024-11-01,CONSENSUS PICK,Chet Holmgren,8.110070733544084,9.5,2.837876382540085,31.21%,68.79%,54.95%,51.46%,-0.2374040305077538,0.1732913741620877,
2024-11-01,CONSENSUS PICK,Toumani Camara,4.618876683259823,4.5,2.837876382540085,51.67%,48.33%,49.50%,56.90%,0.0216570258598489,-0.0856720480517234,
2024-11-01,CONSENSUS PICK,Scoot Henderson,3.383943136526184,2.5,2.837876382540085,62.23%,37.77%,62.83%,43.48%,-0.0059704729450078,-0.0570649238547335,
2024-11-01,CONSENSUS PICK,Deni Avdija,7.619430872282703,6.5,2.837876382540085,65.34%,34.66%,53.27%,53.27%,0.1206692730770112,-0.1860898338246747,
2024-11-01,CONSENSUS PICK,Deandre Ayton,10.325476258161734,11.5,2.837876382540085,33.95%,66.05%,50.25%,56.14%,-0.1630044326516286,0.0991133616906441,
