Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-02,CONSENSUS PICK,Evan Mobley,8.61878954344013,8.5,2.837876382540085,51.67%,48.33%,57.45%,48.78%,-0.0577737934809705,-0.004499169674193,
2024-11-02,CONSENSUS PICK,Jarrett Allen,9.339110036377509,10.5,2.837876382540085,34.12%,65.88%,55.16%,51.22%,-0.2103253444435857,0.1465607157659088,
2024-11-02,CONSENSUS PICK,Donovan Mitchell,4.636516545292508,3.5,2.837876382540085,65.56%,34.44%,57.08%,49.26%,0.0847835381947063,-0.1482098262769067,
2024-11-02,CONSENSUS PICK,Damian Lillard,4.240932722435065,4.5,2.837876382540085,46.36%,53.64%,45.45%,60.94%,0.0090859713003608,-0.0730064258458154,
2024-11-02,CONSENSUS PICK,Delon Wright,2.279564359491488,1.5,2.837876382540085,60.82%,39.18%,56.90%,49.50%,0.0392610788959881,-0.1032761010878625,
2024-11-02,CONSENSUS PICK,Taurean Prince,3.3371086208365948,3.5,2.837876382540085,47.71%,52.29%,60.63%,45.87%,-0.1291855486253807,0.0641707396966803,
2024-11-02,CONSENSUS PICK,Gary Trent Jr.,2.700211314442436,2.5,2.837876382540085,52.81%,47.19%,56.52%,50.00%,-0.0370954652165548,-0.0281219260877929,
2024-11-02,CONSENSUS PICK,Brook Lopez,5.865250444768324,5.5,2.837876382540085,55.12%,44.88%,44.44%,62.12%,0.1067602342925173,-0.172416799949083,
2024-11-02,CONSENSUS PICK,Draymond Green,7.109999268771357,5.5,2.837876382540085,71.48%,28.52%,62.12%,44.44%,0.0935413070118785,-0.1591978726684442,
2024-11-02,CONSENSUS PICK,Andrew Wiggins,4.469110980528614,4.5,2.837876382540085,49.57%,50.43%,54.55%,51.92%,-0.049796768612614,-0.0148885460727006,
2024-11-02,CONSENSUS PICK,Alperen Sengun,9.67241809090053,10.5,2.837876382540085,38.53%,61.47%,54.55%,51.92%,-0.1601660081261767,0.095480693440862,
2024-11-02,CONSENSUS PICK,Jabari Smith Jr.,6.7729092732445055,7.5,2.837876382540085,39.89%,60.11%,54.13%,52.38%,-0.1423898448619921,0.0772959173827435,
2024-11-02,CONSENSUS PICK,Jalen Green,4.7685960562925125,5.5,2.837876382540085,39.83%,60.17%,50.00%,56.52%,-0.1016920909771184,0.0364746996727706,
2024-11-02,CONSENSUS PICK,Fred VanVleet,4.456804439627979,3.5,2.837876382540085,63.20%,36.80%,58.85%,47.62%,0.0435226349892378,-0.1081904774348579,
2024-11-02,CONSENSUS PICK,Trayce Jackson-Davis,5.22294821095576,5.5,2.837876382540085,46.11%,53.89%,48.54%,57.81%,-0.0243224317410867,-0.0391735331927546,
2024-11-02,CONSENSUS PICK,Brandin Podziemski,5.655041235552315,5.5,2.837876382540085,52.18%,47.82%,55.16%,50.98%,-0.0297849958830285,-0.0315884324120562,
2024-11-02,CONSENSUS PICK,Dillon Brooks,3.759996862431343,3.5,2.837876382540085,53.65%,46.35%,57.08%,49.26%,-0.0343167428745165,-0.0291095452076838,
2024-11-02,CONSENSUS PICK,Tari Eason,6.856784920710745,5.5,2.837876382540085,68.37%,31.63%,43.86%,62.55%,0.2451135190151013,-0.3091781750371788,
2024-11-02,CONSENSUS PICK,Keldon Johnson,5.177567212905797,4.5,2.837876382540085,59.44%,40.56%,55.95%,50.50%,0.0348822227494863,-0.0993040834377578,
2024-11-02,CONSENSUS PICK,Jaden McDaniels,3.3997039675130503,2.5,2.837876382540085,62.44%,37.56%,59.84%,46.51%,0.0259976129598855,-0.0895074663268417,
2024-11-02,CONSENSUS PICK,Anthony Edwards,5.553135823392281,5.5,2.837876382540085,50.75%,49.25%,56.52%,50.00%,-0.0577481131701737,-0.0074692781341741,
2024-11-02,CONSENSUS PICK,Jeremy Sochan,5.65640828140161,7.5,2.837876382540085,25.80%,74.20%,48.31%,58.16%,-0.2251286764447922,0.1604469308461829,
2024-11-02,CONSENSUS PICK,Rudy Gobert,12.698876275159188,11.5,2.837876382540085,66.37%,33.63%,52.83%,53.49%,0.1353517984928028,-0.1985374062154881,
2024-11-02,CONSENSUS PICK,Julian Champagnie,3.5168732007157555,3.5,2.837876382540085,50.24%,49.76%,53.27%,53.27%,-0.0303382977350592,-0.0350822630126042,
2024-11-02,CONSENSUS PICK,Victor Wembanyama,9.189384866471164,10.5,2.837876382540085,32.21%,67.79%,56.52%,50.00%,-0.243115607249043,0.1778982159446952,
2024-11-02,CONSENSUS PICK,Chris Paul,4.149812638899985,3.5,2.837876382540085,59.06%,40.94%,50.00%,56.52%,0.0905571813818156,-0.1557745726861634,
2024-11-02,CONSENSUS PICK,Julius Randle,8.583142486027851,7.5,2.837876382540085,64.86%,35.14%,53.27%,53.27%,0.1159379762057657,-0.1813585369534291,
2024-11-02,CONSENSUS PICK,Harrison Barnes,3.7455634912593183,3.5,2.837876382540085,53.45%,46.55%,45.05%,61.39%,0.0840272818851888,-0.1483773462352531,
2024-11-02,CONSENSUS PICK,Mike Conley,2.6494760579573464,2.5,2.837876382540085,52.10%,47.90%,55.16%,51.22%,-0.0305662107092483,-0.0331984179684286,
2024-11-02,CONSENSUS PICK,Nickeil Alexander-Walker,2.4553507689486698,1.5,2.837876382540085,63.18%,36.82%,55.16%,51.22%,0.0802374149984821,-0.1440020436761591,
2024-11-02,CONSENSUS PICK,Donte DiVincenzo,3.669844565873845,2.5,2.837876382540085,65.99%,34.01%,58.85%,47.62%,0.0714355021531684,-0.1361033445987885,
2024-11-02,CONSENSUS PICK,Naz Reid,5.825368986041308,5.5,2.837876382540085,54.56%,45.44%,54.55%,51.92%,0.000185083205728,-0.0648703978910427,
2024-11-02,CONSENSUS PICK,Jimmy Butler,6.394447734828951,5.5,2.837876382540085,62.37%,37.63%,53.49%,52.83%,0.0888045674989492,-0.1519901752216346,
2024-11-02,CONSENSUS PICK,Bam Adebayo,8.872904945607052,10.5,2.837876382540085,28.32%,71.68%,51.46%,54.95%,-0.2313590747621919,0.1672464184165258,
2024-11-02,CONSENSUS PICK,Tyler Herro,4.042288238194294,5.5,2.837876382540085,30.37%,69.63%,46.08%,60.32%,-0.1570856394963177,0.0930815432341569,
2024-11-02,CONSENSUS PICK,Nikola Jovic,4.959913070082511,5.5,2.837876382540085,42.45%,57.55%,53.27%,53.27%,-0.1081786451936634,0.042758084446,
2024-11-02,CONSENSUS PICK,Bilal Coulibaly,4.374751547084699,5.5,2.837876382540085,34.59%,65.41%,47.62%,58.85%,-0.1303263314893826,0.0656584890437624,
2024-11-02,CONSENSUS PICK,Terry Rozier,3.543103275558605,4.5,2.837876382540085,36.80%,63.20%,51.92%,54.55%,-0.1512430268081592,0.0865577121228445,
2024-11-02,CONSENSUS PICK,Jordan Poole,3.1840118045029726,2.5,2.837876382540085,59.52%,40.48%,60.94%,45.45%,-0.0141411428908664,-0.0497793116545881,
2024-11-02,CONSENSUS PICK,Jaime Jaquez Jr.,4.135138126693266,5.5,2.837876382540085,31.53%,68.47%,43.86%,62.55%,-0.1233186236453088,0.0592539676232312,
2024-11-02,CONSENSUS PICK,Michael Porter Jr.,6.370120712585851,6.5,2.837876382540085,48.17%,51.83%,52.61%,53.27%,-0.0443181170866561,-0.014458513998076,
2024-11-02,CONSENSUS PICK,Aaron Gordon,6.238027283235506,6.5,2.837876382540085,46.32%,53.68%,49.26%,56.52%,-0.0293861342548792,-0.0284420944878921,
2024-11-02,CONSENSUS PICK,Christian Braun,3.5730020785605205,4.5,2.837876382540085,37.20%,62.80%,56.14%,50.25%,-0.1894379444603657,0.1255468734993812,
2024-11-02,CONSENSUS PICK,Walker Kessler,8.98950672351294,9.5,2.837876382540085,42.86%,57.14%,50.74%,54.95%,-0.0787679973916064,0.0218292852804804,
2024-11-02,CONSENSUS PICK,Nikola Jokic,12.036853803048928,12.5,2.837876382540085,43.52%,56.48%,50.00%,56.52%,-0.0648201787646213,-0.0003972125397264,
2024-11-02,CONSENSUS PICK,Keyonte George,3.567044570006363,3.5,2.837876382540085,50.94%,49.06%,46.51%,59.84%,0.0443078191570324,-0.1078176725239886,
2024-11-02,CONSENSUS PICK,Collin Sexton,4.112660789281764,2.5,2.837876382540085,71.51%,28.49%,58.85%,47.62%,0.1265945112114813,-0.1912623536571015,
2024-11-02,CONSENSUS PICK,Anfernee Simons,4.301729971342039,2.5,2.837876382540085,73.72%,26.28%,61.39%,45.05%,0.1233492301159061,-0.1876992944659704,
2024-11-02,CONSENSUS PICK,Kevin Durant,6.464432661175839,6.5,2.837876382540085,49.50%,50.50%,48.54%,57.81%,0.0095632611782962,-0.0730592261121375,
2024-11-02,CONSENSUS PICK,Bradley Beal,4.316564978853376,3.5,2.837876382540085,61.32%,38.68%,60.32%,46.08%,0.0100517610157978,-0.0740558572779586,
2024-11-02,CONSENSUS PICK,Devin Booker,4.7777328183111765,3.5,2.837876382540085,67.37%,32.63%,54.13%,52.38%,0.132447832232366,-0.1975417597116145,
2024-11-02,CONSENSUS PICK,Tyus Jones,2.6523621026455437,2.5,2.837876382540085,52.14%,47.86%,62.55%,43.86%,-0.1040597284243955,0.039995072402318,
2024-11-02,CONSENSUS PICK,Jusuf Nurkic,9.856880528123432,8.5,2.837876382540085,68.37%,31.63%,56.52%,50.00%,0.1185046075673814,-0.1837219988717292,
2024-11-02,CONSENSUS PICK,Toumani Camara,4.967267119334763,4.5,2.837876382540085,56.54%,43.46%,46.51%,59.84%,0.1002754780090262,-0.1637853313759824,
2024-11-02,CONSENSUS PICK,Jerami Grant,4.3949307644956805,3.5,2.837876382540085,62.38%,37.62%,43.86%,62.55%,0.1851564083400875,-0.2492210643621651,
2024-11-02,CONSENSUS PICK,Deni Avdija,6.964677887863116,6.5,2.837876382540085,56.50%,43.50%,46.51%,59.84%,0.0999163634770701,-0.1634262168440263,
2024-11-02,CONSENSUS PICK,Deandre Ayton,9.867441678411058,10.5,2.837876382540085,41.18%,58.82%,52.15%,54.34%,-0.1097238393297325,0.0448137434174736,
2024-11-02,CONSENSUS PICK,Scoot Henderson,4.235510141779021,2.5,2.837876382540085,72.96%,27.04%,47.85%,58.51%,0.2511141341785626,-0.3146452743639941,
2024-11-02,CONSENSUS PICK,Terance Mann,2.711296466156497,3.5,2.837876382540085,39.05%,60.95%,57.45%,48.78%,-0.1839313254876705,0.121658362332507,
2024-11-02,CONSENSUS PICK,Norman Powell,3.215417397603782,3.5,2.837876382540085,46.01%,53.99%,52.38%,54.13%,-0.0637485564223967,-0.0013453710568518,
2024-11-02,CONSENSUS PICK,Luguentz Dort,4.077649853484697,3.5,2.837876382540085,58.06%,41.94%,48.31%,58.16%,0.0975556439016184,-0.1622373895002278,
2024-11-02,CONSENSUS PICK,Shai Gilgeous-Alexander,5.883016397810441,5.5,2.837876382540085,55.37%,44.63%,59.18%,47.17%,-0.0381561722351401,-0.0253786756662846,
2024-11-02,CONSENSUS PICK,Jalen Williams,4.5473653333401245,5.5,2.837876382540085,36.86%,63.14%,45.87%,60.63%,-0.0901616705862161,0.0251468616575156,
2024-11-02,CONSENSUS PICK,Chet Holmgren,7.829155928914612,9.5,2.837876382540085,27.80%,72.20%,52.15%,54.34%,-0.2435218473961227,0.1786117514838638,
2024-11-02,CONSENSUS PICK,James Harden,4.908135463668652,6.5,2.837876382540085,28.74%,71.26%,50.74%,55.56%,-0.2199682797732226,0.1570235616560906,
2024-11-02,CONSENSUS PICK,Kris Dunn,3.1340909446963203,3.5,2.837876382540085,44.87%,55.13%,54.55%,51.92%,-0.0967510451254323,0.0320657304401176,
2024-11-02,CONSENSUS PICK,Ivica Zubac,9.752182161090609,12.5,2.837876382540085,16.65%,83.35%,50.25%,56.14%,-0.3360316710313755,0.272140600070391,
