Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-10-26,CONSENSUS PICK,James Harden,5.379277295925239,5.5,2.837876382540085,48.30%,51.70%,50.98%,54.13%,-0.0267697307006101,-0.0243185945377419,
2024-10-26,CONSENSUS PICK,Terance Mann,3.9217734362429097,3.5,2.837876382540085,55.91%,44.09%,50.50%,54.55%,0.054123906457235,-0.1045289469612854,
2024-10-26,CONSENSUS PICK,Ivica Zubac,9.525164855813632,9.5,2.837876382540085,50.35%,49.65%,49.02%,56.14%,0.0133414940499683,-0.0649410812532707,
2024-10-26,CONSENSUS PICK,Christian Braun,3.592794819596102,3.5,2.837876382540085,51.30%,48.70%,58.68%,46.30%,-0.0737342966650037,0.0239944741979085,
2024-10-26,CONSENSUS PICK,Aaron Gordon,6.255506069804412,5.5,2.837876382540085,60.50%,39.50%,57.98%,47.17%,0.0251340749103935,-0.07666412089105,
2024-10-26,CONSENSUS PICK,Norman Powell,3.5158366298635397,2.5,2.837876382540085,63.98%,36.02%,58.68%,46.30%,0.0530352506473263,-0.1027750731144216,
2024-10-26,CONSENSUS PICK,Jamal Murray,4.19555783577065,3.5,2.837876382540085,59.68%,40.32%,50.50%,55.56%,0.0918592305995326,-0.1523652812045931,
2024-10-26,CONSENSUS PICK,Nikola Jokic,11.999740826255229,13.5,2.837876382540085,29.85%,70.15%,47.62%,57.26%,-0.1776682764589613,0.1288282276189125,
2024-10-26,CONSENSUS PICK,Michael Porter Jr.,6.374758004793144,5.5,2.837876382540085,62.11%,37.89%,56.14%,49.02%,0.059648105508745,-0.1112476927120473,
2024-10-26,CONSENSUS PICK,Jalen Duren,10.930522785858448,11.5,2.837876382540085,42.05%,57.95%,49.02%,56.90%,-0.0697178461200642,0.0105562504473123,
2024-10-26,CONSENSUS PICK,Al Horford,5.6288225562668375,5.5,2.837876382540085,51.81%,48.19%,60.00%,45.87%,-0.0818966322787072,0.023181035948432,
2024-10-26,CONSENSUS PICK,Cade Cunningham,3.8059184107996487,4.5,2.837876382540085,40.34%,59.66%,49.02%,56.90%,-0.0868044045436111,0.0276428088708592,
2024-10-26,CONSENSUS PICK,Derrick White,4.145823770540918,3.5,2.837876382540085,59.00%,41.00%,59.35%,46.73%,-0.0034850781874504,-0.0573005763980672,
2024-10-26,CONSENSUS PICK,Tobias Harris,6.920129590176617,6.5,2.837876382540085,55.88%,44.12%,47.17%,57.98%,0.0871477284747469,-0.1386777744554034,
2024-10-26,CONSENSUS PICK,Tim Hardaway Jr.,3.697072086397084,3.5,2.837876382540085,52.77%,47.23%,44.64%,61.54%,0.0812531288326739,-0.1430663156458608,
2024-10-26,CONSENSUS PICK,Jayson Tatum,6.912790929174348,8.5,2.837876382540085,28.80%,71.20%,56.14%,50.00%,-0.2734231849036559,0.2120196761317261,
2024-10-26,CONSENSUS PICK,Jrue Holiday,4.983278428413324,4.5,2.837876382540085,56.76%,43.24%,57.98%,48.08%,-0.0122206899023661,-0.048380473639974,
2024-10-26,CONSENSUS PICK,Jaylen Brown,5.527170959085854,5.5,2.837876382540085,50.38%,49.62%,57.63%,48.54%,-0.0724516124672347,0.0107435328226732,
2024-10-26,CONSENSUS PICK,Jaden Ivey,3.629970908757631,3.5,2.837876382540085,51.83%,48.17%,45.87%,60.00%,0.0595490364765872,-0.1182646328068625,
2024-10-26,CONSENSUS PICK,Nikola Jovic,4.823796924313609,4.5,2.837876382540085,54.54%,45.46%,54.95%,50.98%,-0.0041294769977263,-0.0552239941204507,
2024-10-26,CONSENSUS PICK,Jimmy Butler,5.637936705456433,4.5,2.837876382540085,65.58%,34.42%,56.14%,50.00%,0.0943797197399806,-0.1557832285119104,
2024-10-26,CONSENSUS PICK,Bam Adebayo,9.275655488321384,10.5,2.837876382540085,33.31%,66.69%,46.73%,59.35%,-0.134211785891464,0.0734261313059462,
2024-10-26,CONSENSUS PICK,Terry Rozier,3.866965322639277,3.5,2.837876382540085,55.14%,44.86%,60.63%,45.45%,-0.0548554579591475,-0.0059892091847321,
2024-10-26,CONSENSUS PICK,Tyler Herro,4.903596939155572,4.5,2.837876382540085,55.65%,44.35%,59.68%,46.30%,-0.0402281235810574,-0.0195090329302926,
2024-10-26,CONSENSUS PICK,Haywood Highsmith,3.6692771972068914,4.5,2.837876382540085,38.49%,61.51%,42.74%,63.24%,-0.0424849802110771,-0.0172183883158207,
2024-10-26,CONSENSUS PICK,Jaime Jaquez Jr.,4.186527632702194,3.5,2.837876382540085,59.56%,40.44%,44.64%,61.54%,0.1491487929285879,-0.2109619797417747,
2024-10-26,CONSENSUS PICK,Dean Wade,4.406657799476318,4.5,2.837876382540085,48.69%,51.31%,54.95%,50.98%,-0.0626690205991877,0.0033155494810107,
2024-10-26,CONSENSUS PICK,Evan Mobley,8.308915234480928,8.5,2.837876382540085,47.32%,52.68%,58.68%,47.17%,-0.1136188417944771,0.0551438690827976,
2024-10-26,CONSENSUS PICK,Jordan Poole,3.052656591279985,3.5,2.837876382540085,43.74%,56.26%,42.37%,63.50%,0.0136441244333451,-0.0724094343430321,
