Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-10-24,CONSENSUS PICK,Jonas Valanciunas,3.1437026060199265,7.5,2.837876382540085,6.24%,93.76%,55.36%,49.50%,-0.4911863152875212,0.4425653817655975,
2024-10-24,CONSENSUS PICK,Kyle Kuzma,5.99660350609022,6.5,2.837876382540085,42.96%,57.04%,45.87%,59.02%,-0.0291125731431143,-0.0197669576133904,
2024-10-24,CONSENSUS PICK,Jayson Tatum,6.594784292182163,8.5,2.837876382540085,25.10%,74.90%,50.50%,54.55%,-0.253952530619455,0.2035474901154046,
2024-10-24,CONSENSUS PICK,Jordan Poole,3.250253033258064,2.5,2.837876382540085,60.43%,39.57%,57.26%,47.62%,0.0316035104130948,-0.0804435592531436,
2024-10-24,CONSENSUS PICK,Al Horford,5.436409125386074,5.5,2.837876382540085,49.11%,50.89%,56.90%,48.08%,-0.077904231350464,0.0281694833398539,
2024-10-24,CONSENSUS PICK,Jrue Holiday,4.945507695616592,5.5,2.837876382540085,42.25%,57.75%,46.73%,58.33%,-0.0447458474052404,-0.0058772055542611,
2024-10-24,CONSENSUS PICK,Derrick White,3.29390849796064,3.5,2.837876382540085,47.11%,52.89%,59.68%,45.45%,-0.1257206277281531,0.0744009796343115,
2024-10-24,CONSENSUS PICK,Luke Kornet,6.201354937500137,5.5,2.837876382540085,59.76%,40.24%,46.73%,58.33%,0.1303106369573108,-0.1809336899168124,
2024-10-24,CONSENSUS PICK,Bilal Coulibaly,4.369874155011157,3.5,2.837876382540085,62.04%,37.96%,60.63%,44.25%,0.0140975216010528,-0.0628746103056728,
2024-10-24,CONSENSUS PICK,Jaylen Brown,5.542057503442425,5.5,2.837876382540085,50.59%,49.41%,50.00%,54.95%,0.0059121328417774,-0.0554616823913271,
2024-10-24,CONSENSUS PICK,Luka Doncic,4.1652154693461645,8.5,2.837876382540085,6.33%,93.67%,58.68%,46.30%,-0.5234553594124756,0.4737155369453803,
2024-10-24,CONSENSUS PICK,Chris Paul,4.432050155623343,3.5,2.837876382540085,62.87%,37.13%,47.62%,57.26%,0.1525170967482606,-0.2013571455883094,
2024-10-24,CONSENSUS PICK,P.J. Washington,5.432154005591556,5.5,2.837876382540085,49.05%,50.95%,52.38%,52.38%,-0.0333462526632957,-0.0142727949557519,
2024-10-24,CONSENSUS PICK,Keldon Johnson,5.673119380373161,4.5,2.837876382540085,66.03%,33.97%,48.54%,56.52%,0.1748987412852088,-0.2255530257934401,
2024-10-24,CONSENSUS PICK,Daniel Gafford,8.910989522074578,5.5,2.837876382540085,88.53%,11.47%,47.62%,57.26%,0.4091183468095961,-0.4579583956496448,
2024-10-24,CONSENSUS PICK,Victor Wembanyama,9.42399519112504,10.5,2.837876382540085,35.23%,64.77%,58.33%,46.73%,-0.231048231087686,0.1804251781281844,
2024-10-24,CONSENSUS PICK,Kyrie Irving,4.554162934950799,3.5,2.837876382540085,64.49%,35.51%,57.98%,47.17%,0.0650213005813253,-0.1165513465619818,
2024-10-24,CONSENSUS PICK,Dereck Lively II,8.476634119517634,7.5,2.837876382540085,63.46%,36.54%,48.54%,56.52%,0.1491935782955386,-0.1998478628037698,
2024-10-24,CONSENSUS PICK,Tre Jones,3.763034175592496,2.5,2.837876382540085,67.19%,32.81%,62.12%,42.74%,0.0506508163031284,-0.0992133648656769,
2024-10-24,CONSENSUS PICK,Zach Collins,6.433487988959158,4.5,2.837876382540085,75.22%,24.78%,48.54%,56.52%,0.2667270367204221,-0.3173813212286533,
2024-10-24,CONSENSUS PICK,Jeremy Sochan,5.934716340356199,6.5,2.837876382540085,42.11%,57.89%,44.25%,60.63%,-0.0214217887379229,-0.0273552999666969,
2024-10-24,CONSENSUS PICK,Julian Champagnie,3.915740803032433,2.5,2.837876382540085,69.11%,30.89%,62.12%,42.74%,0.0698535622329449,-0.1184161107954935,
2024-10-24,CONSENSUS PICK,Harrison Barnes,3.7140879292171927,2.5,2.837876382540085,66.56%,33.44%,56.14%,49.02%,0.1042038202303951,-0.1558034074336974,
2024-10-24,CONSENSUS PICK,Klay Thompson,3.263253177161086,2.5,2.837876382540085,60.60%,39.40%,61.83%,43.10%,-0.0123038330213931,-0.0370512604242504,
2024-10-24,CONSENSUS PICK,Russell Westbrook,4.483884836949776,4.5,2.837876382540085,49.77%,50.23%,42.74%,63.24%,0.0703841514410251,-0.130087519967923,
2024-10-24,CONSENSUS PICK,Christian Braun,3.541159235230346,3.5,2.837876382540085,50.58%,49.42%,59.35%,46.73%,-0.0877100650703914,0.0269244104848735,
2024-10-24,CONSENSUS PICK,Shai Gilgeous-Alexander,5.840374656062259,5.5,2.837876382540085,54.77%,45.23%,58.33%,47.62%,-0.0355987053253735,-0.0239251041984359,
2024-10-24,CONSENSUS PICK,Aaron Gordon,6.17541653682033,5.5,2.837876382540085,59.41%,40.59%,60.00%,45.87%,-0.0059402795669237,-0.0527753167633515,
2024-10-24,CONSENSUS PICK,Jamal Murray,3.813738186102447,3.5,2.837876382540085,54.40%,45.60%,59.35%,46.73%,-0.0494810040142833,-0.0113046505712344,
2024-10-24,CONSENSUS PICK,Nikola Jokic,3.874075716076836,12.5,2.837876382540085,0.12%,99.88%,49.50%,56.52%,-0.4938649247648257,0.4335980285099828,
2024-10-24,CONSENSUS PICK,Alex Caruso,3.936890525859847,3.5,2.837876382540085,56.12%,43.88%,60.63%,45.45%,-0.0451238679116041,-0.0157207992322755,
2024-10-24,CONSENSUS PICK,Jalen Williams,4.445163916204103,4.5,2.837876382540085,49.23%,50.77%,51.92%,54.13%,-0.0269390229004365,-0.0335761500000574,
2024-10-24,CONSENSUS PICK,Chet Holmgren,7.783104891849646,8.5,2.837876382540085,40.03%,59.97%,48.54%,57.63%,-0.0851547005722322,0.0234466209276708,
2024-10-24,CONSENSUS PICK,Michael Porter Jr.,5.938582964347819,6.5,2.837876382540085,42.16%,57.84%,44.25%,61.83%,-0.0208888326314161,-0.0399096541618014,
2024-10-24,CONSENSUS PICK,Luguentz Dort,3.962074620715823,3.5,2.837876382540085,56.47%,43.53%,56.90%,49.02%,-0.0042939900007796,-0.0548676056719721,
2024-10-24,CONSENSUS PICK,Kevin Huerter,3.407210943616217,2.5,2.837876382540085,62.54%,37.46%,53.05%,53.05%,0.0948779227082222,-0.1559107865579875,
2024-10-24,CONSENSUS PICK,Julius Randle,8.674709207108707,7.5,2.837876382540085,66.05%,33.95%,57.63%,48.54%,0.0842696159542685,-0.14597769559883,
2024-10-24,CONSENSUS PICK,Domantas Sabonis,12.545123881755949,12.5,2.837876382540085,50.63%,49.37%,53.05%,53.05%,-0.0241732853856073,-0.0368595784641578,
2024-10-24,CONSENSUS PICK,Anthony Edwards,5.651244521451957,5.5,2.837876382540085,52.13%,47.87%,49.50%,56.52%,0.0262020489797873,-0.0864689452346301,
2024-10-24,CONSENSUS PICK,De'Aaron Fox,4.50889528585756,4.5,2.837876382540085,50.13%,49.87%,49.02%,56.90%,0.0110543988042355,-0.0702159944769875,
2024-10-24,CONSENSUS PICK,Jaden McDaniels,3.0212495315586643,2.5,2.837876382540085,57.29%,42.71%,57.98%,48.08%,-0.0069657863456028,-0.0536353771967372,
2024-10-24,CONSENSUS PICK,Keegan Murray,5.743604348451252,5.5,2.837876382540085,53.42%,46.58%,45.05%,60.94%,0.0837528909755989,-0.1435783414260494,
2024-10-24,CONSENSUS PICK,Malik Monk,2.7582501994563438,3.5,2.837876382540085,39.69%,60.31%,41.32%,64.79%,-0.0163214545044267,-0.044789009935103,
