Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-10-27,CONSENSUS PICK,Tyrese Haliburton,4.442148760787647,3.5,2.837876382540085,63.01%,36.99%,61.83%,43.10%,0.011731274397521,-0.0610863678431646,
2024-10-27,CONSENSUS PICK,Pascal Siakam,6.862252357293986,7.5,2.837876382540085,41.11%,58.89%,53.49%,51.22%,-0.1237879185015232,0.0767090756200712,
2024-10-27,CONSENSUS PICK,Kyle Lowry,3.4979560550870765,3.5,2.837876382540085,49.97%,50.03%,41.32%,64.03%,0.0864895263492791,-0.1400004366293196,
2024-10-27,CONSENSUS PICK,Caleb Martin,4.075454740642624,5.5,2.837876382540085,30.78%,69.22%,45.45%,59.68%,-0.1467031815559838,0.0953835334621422,
2024-10-27,CONSENSUS PICK,Tyrese Maxey,3.3935882448642936,3.5,2.837876382540085,48.50%,51.50%,54.13%,50.98%,-0.0562400241829142,0.0051516989445621,
2024-10-27,CONSENSUS PICK,Myles Turner,7.046875370831107,8.5,2.837876382540085,30.43%,69.57%,45.05%,60.00%,-0.1461412124821351,0.0956907620316847,
2024-10-27,CONSENSUS PICK,Kelly Oubre Jr.,5.010597636560714,5.5,2.837876382540085,43.15%,56.85%,48.54%,56.52%,-0.0538964754399607,0.0032421909317295,
2024-10-27,CONSENSUS PICK,Aaron Nesmith,4.480485950338276,3.5,2.837876382540085,63.51%,36.49%,46.73%,58.33%,0.1678509802330677,-0.2184740331925693,
2024-10-27,CONSENSUS PICK,Andre Drummond,8.89314188544188,13.5,2.837876382540085,5.23%,94.77%,47.17%,57.98%,-0.4194404894773497,0.3679104434966932,
2024-10-27,CONSENSUS PICK,Damian Lillard,4.301160996526199,4.5,2.837876382540085,47.21%,52.79%,50.00%,56.14%,-0.0279294859231775,-0.0334740228487522,
2024-10-27,CONSENSUS PICK,Brook Lopez,6.17614755887746,4.5,2.837876382540085,72.26%,27.74%,56.14%,50.00%,0.1612138029708203,-0.2226173117427501,
2024-10-27,CONSENSUS PICK,Bobby Portis,6.669796841658084,7.5,2.837876382540085,38.49%,61.51%,59.35%,46.73%,-0.2085604992076326,0.1477748446221148,
2024-10-27,CONSENSUS PICK,Cameron Johnson,4.181307289022189,4.5,2.837876382540085,45.53%,54.47%,49.02%,56.90%,-0.034903194826614,-0.0242584008461378,
2024-10-27,CONSENSUS PICK,Gary Trent Jr.,2.978198449425024,3.5,2.837876382540085,42.71%,57.29%,44.64%,61.54%,-0.0193710200469507,-0.0424421667662361,
2024-10-27,CONSENSUS PICK,Dennis Schroder,2.693097523678833,2.5,2.837876382540085,52.71%,47.29%,62.96%,43.10%,-0.1025053457825994,0.041841233394349,
2024-10-27,CONSENSUS PICK,Dorian Finney-Smith,4.626222348428562,4.5,2.837876382540085,51.77%,48.23%,59.68%,46.30%,-0.0790359883250263,0.0192988318136762,
2024-10-27,CONSENSUS PICK,Cam Thomas,3.2707131116340133,3.5,2.837876382540085,46.78%,53.22%,56.14%,50.00%,-0.0936011098503877,0.0321976010784579,
