Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-06,CONSENSUS PICK,Isaiah Stewart II,3.1091761433904392,5.5,2.837876382540085,19.98%,80.02%,56.14%,50.25%,-0.3616408628697234,0.2977497919087388,
2024-11-06,CONSENSUS PICK,Simone Fontecchio,3.933190957885446,3.5,2.837876382540085,56.07%,43.93%,46.95%,59.51%,0.091177774913543,-0.1558030433935186,
2024-11-06,CONSENSUS PICK,Franz Wagner,5.414285787946149,5.5,2.837876382540085,48.80%,51.20%,57.45%,49.02%,-0.0865157644961028,0.0218516009583473,
2024-11-06,CONSENSUS PICK,Myles Turner,7.274129754514839,7.5,2.837876382540085,46.83%,53.17%,52.38%,54.13%,-0.0555283628707709,-0.0095655646084776,
2024-11-06,CONSENSUS PICK,Tyrese Haliburton,3.3853505320409423,4.5,2.837876382540085,34.72%,65.28%,52.38%,54.13%,-0.1765670230617552,0.1114730955825066,
2024-11-06,CONSENSUS PICK,Andrew Nembhard,2.768304838387122,2.5,2.837876382540085,53.77%,46.23%,58.85%,47.62%,-0.0508157907755075,-0.0138520516701126,
2024-11-06,CONSENSUS PICK,Bennedict Mathurin,4.244103871575477,5.5,2.837876382540085,32.90%,67.10%,47.62%,58.85%,-0.1471440745932927,0.0824762321476725,
2024-11-06,CONSENSUS PICK,Kentavious Caldwell-Pope,2.551985894719893,2.5,2.837876382540085,50.73%,49.27%,58.51%,48.08%,-0.0777545891914229,0.0119231177582918,
2024-11-06,CONSENSUS PICK,Pascal Siakam,8.014005862729547,7.5,2.837876382540085,57.19%,42.81%,58.85%,47.62%,-0.0166127191387834,-0.0480551233068367,
2024-11-06,CONSENSUS PICK,Jalen Suggs,3.081074076135227,5.5,2.837876382540085,19.70%,80.30%,45.45%,60.94%,-0.2575415832690474,0.1936211287235929,
2024-11-06,CONSENSUS PICK,Anthony Black,2.551390001712012,2.5,2.837876382540085,50.72%,49.28%,56.90%,49.50%,-0.0617416211743645,-0.0022734010175097,
2024-11-06,CONSENSUS PICK,Jonathan Isaac,5.142846792743115,4.5,2.837876382540085,58.96%,41.04%,48.31%,58.16%,0.1065112216326912,-0.1711929672313006,
2024-11-06,CONSENSUS PICK,Trae Young,3.3640576195872125,2.5,2.837876382540085,61.96%,38.04%,60.94%,45.45%,0.0102413387213654,-0.0741617932668199,
2024-11-06,CONSENSUS PICK,Jalen Brunson,4.546001317825926,3.5,2.837876382540085,64.38%,35.62%,48.31%,58.16%,0.1606900218905434,-0.2253717674891527,
2024-11-06,CONSENSUS PICK,Josh Hart,6.284720278572732,9.5,2.837876382540085,12.86%,87.14%,57.45%,48.78%,-0.4458584265297926,0.383585463374629,
2024-11-06,CONSENSUS PICK,OG Anunoby,4.47380345162388,4.5,2.837876382540085,49.63%,50.37%,54.13%,52.38%,-0.0449670032325619,-0.0201269242466866,
2024-11-06,CONSENSUS PICK,Mikal Bridges,5.09914975353428,4.5,2.837876382540085,58.36%,41.64%,46.51%,59.84%,0.1184892810750821,-0.1819991344420383,
2024-11-06,CONSENSUS PICK,Clint Capela,10.419259641104537,8.5,2.837876382540085,75.06%,24.94%,47.17%,59.18%,0.2788772202755957,-0.3424120681770204,
2024-11-06,CONSENSUS PICK,Dyson Daniels,3.5598463901386324,4.5,2.837876382540085,37.02%,62.98%,49.02%,57.45%,-0.1199824971601354,0.0553183336223799,
2024-11-06,CONSENSUS PICK,Jalen Johnson,7.31897437662451,8.5,2.837876382540085,33.86%,66.14%,48.54%,57.81%,-0.1467923616751043,0.0832963967412629,
2024-11-06,CONSENSUS PICK,Karl-Anthony Towns,6.763491753932963,11.5,2.837876382540085,4.76%,95.24%,48.54%,57.81%,-0.4378814352741689,0.3743854703403275,
2024-11-06,CONSENSUS PICK,Al Horford,6.021065461987142,5.5,2.837876382540085,57.28%,42.72%,55.16%,51.22%,0.0212711962909306,-0.0850358249686075,
2024-11-06,CONSENSUS PICK,Draymond Green,7.778882205344774,6.5,2.837876382540085,67.39%,32.61%,46.95%,59.51%,0.2043946579709322,-0.2690199264509078,
2024-11-06,CONSENSUS PICK,Stephen Curry,5.252486514399442,3.5,2.837876382540085,73.16%,26.84%,56.14%,50.25%,0.1701553680960672,-0.2340464390570518,
2024-11-06,CONSENSUS PICK,Jayson Tatum,7.39491528142641,7.5,2.837876382540085,48.52%,51.48%,56.14%,50.25%,-0.0761727069436404,0.0122816359826558,
2024-11-06,CONSENSUS PICK,Derrick White,4.366073486990296,4.5,2.837876382540085,48.12%,51.88%,48.31%,58.16%,-0.0019118894103732,-0.062769856188236,
2024-11-06,CONSENSUS PICK,Trayce Jackson-Davis,6.307688942683073,4.5,2.837876382540085,73.79%,26.21%,55.95%,50.50%,0.1784618155979053,-0.2428836762861767,
2024-11-06,CONSENSUS PICK,Jrue Holiday,5.3474190331874665,4.5,2.837876382540085,61.74%,38.26%,54.95%,51.46%,0.0678317362667767,-0.1319443926124428,
2024-11-06,CONSENSUS PICK,Buddy Hield,3.998052717532952,3.5,2.837876382540085,56.97%,43.03%,50.74%,55.56%,0.0622682012835182,-0.1252129194006502,
2024-11-06,CONSENSUS PICK,Andrew Wiggins,5.226644844782918,4.5,2.837876382540085,60.10%,39.90%,47.17%,59.18%,0.1293466695794231,-0.1928815174808478,
2024-11-06,CONSENSUS PICK,Jonathan Kuminga,5.658798713853642,3.5,2.837876382540085,77.66%,22.34%,61.69%,44.84%,0.1597263775306184,-0.2250151083520537,
