Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-26,CONSENSUS PICK,Josh Giddey,5.299598999922326,6.5,2.837876382540085,33.62%,66.38%,49.50%,56.52%,-0.158899212238406,0.0986323159835632,
2024-11-26,CONSENSUS PICK,Kyle Kuzma,5.652465296942721,6.5,2.837876382540085,38.26%,61.74%,53.49%,52.61%,-0.152280558221695,0.091330486580562,
2024-11-26,CONSENSUS PICK,Nikola Vucevic,8.398702958106083,11.5,2.837876382540085,13.72%,86.28%,47.17%,58.68%,-0.334462388217991,0.2759874155063115,
2024-11-26,CONSENSUS PICK,Ayo Dosunmu,3.0671467917177253,3.5,2.837876382540085,43.94%,56.06%,53.05%,53.05%,-0.0911308443609928,0.0300979805112275,
2024-11-26,CONSENSUS PICK,Coby White,3.8273021198132855,3.5,2.837876382540085,54.59%,45.41%,48.54%,57.63%,0.060472700215544,-0.1221807798601055,
2024-11-26,CONSENSUS PICK,Zach LaVine,3.887582789638053,4.5,2.837876382540085,41.46%,58.54%,58.68%,47.17%,-0.1722055142587608,0.1137305415470814,
2024-11-26,CONSENSUS PICK,Bilal Coulibaly,4.451645799202709,6.5,2.837876382540085,23.52%,76.48%,44.64%,61.24%,-0.2112171412391358,0.1523854690353706,
2024-11-26,CONSENSUS PICK,Malcolm Brogdon,3.52243932486045,3.5,2.837876382540085,50.32%,49.68%,47.17%,58.68%,0.0314563237523296,-0.0899312964640091,
2024-11-26,CONSENSUS PICK,Terry Rozier,3.7868677310302856,3.5,2.837876382540085,54.03%,45.97%,50.50%,55.56%,0.0353081517207183,-0.0958142023257788,
2024-11-26,CONSENSUS PICK,Jimmy Butler,5.477009909839475,5.5,2.837876382540085,49.68%,50.32%,45.45%,60.63%,0.0422226856275215,-0.1030673527714013,
2024-11-26,CONSENSUS PICK,Brook Lopez,5.296108373973313,5.5,2.837876382540085,47.14%,52.86%,43.48%,62.41%,0.0365794049841557,-0.0954221640557477,
2024-11-26,CONSENSUS PICK,Jaime Jaquez Jr.,3.988059080531446,4.5,2.837876382540085,42.84%,57.16%,49.02%,56.90%,-0.0617751443373938,0.002613548664642,
2024-11-26,CONSENSUS PICK,Giannis Antetokounmpo,9.759478527271789,11.5,2.837876382540085,26.98%,73.02%,50.50%,55.56%,-0.2351175419908312,0.1746114913857707,
2024-11-26,CONSENSUS PICK,Tyler Herro,4.611694292744635,4.5,2.837876382540085,51.57%,48.43%,56.52%,49.50%,-0.0495197117366789,-0.0107471845181639,
