Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-13,CONSENSUS PICK,Malik Beasley,3.5770972501516294,2.5,2.837876382540085,64.79%,35.21%,63.64%,42.74%,0.0114941723900016,-0.0752082361040653,
2024-11-13,CONSENSUS PICK,Ivica Zubac,8.49612521347045,11.5,2.837876382540085,14.49%,85.51%,54.55%,51.92%,-0.4005393760104856,0.3358540613251709,
2024-11-13,CONSENSUS PICK,Jalen Green,5.105668074744639,4.5,2.837876382540085,58.45%,41.55%,48.31%,58.16%,0.1014096891318727,-0.166091434730482,
2024-11-13,CONSENSUS PICK,Terance Mann,3.114293764445309,3.5,2.837876382540085,44.59%,55.41%,44.25%,62.12%,0.0034668824582244,-0.0671568797765403,
2024-11-13,CONSENSUS PICK,Norman Powell,2.9609218423568726,2.5,2.837876382540085,56.45%,43.55%,58.51%,48.08%,-0.0205506396972149,-0.0452808317359162,
2024-11-13,CONSENSUS PICK,Dillon Brooks,3.901222312503935,2.5,2.837876382540085,68.93%,31.07%,58.16%,48.31%,0.1076712619681823,-0.1723530075667916,
2024-11-13,CONSENSUS PICK,Jabari Smith Jr.,6.959366911833521,5.5,2.837876382540085,69.65%,30.35%,57.81%,48.54%,0.1184009640925765,-0.1818969290264178,
2024-11-13,CONSENSUS PICK,James Harden,4.510067210603976,6.5,2.837876382540085,24.16%,75.84%,48.78%,57.45%,-0.2462172979621175,0.183944334806954,
2024-11-13,CONSENSUS PICK,Fred VanVleet,4.775137988352401,2.5,2.837876382540085,78.86%,21.14%,62.83%,43.48%,0.1603852274826592,-0.2234206242824006,
2024-11-13,CONSENSUS PICK,Alperen Sengun,9.868833933290434,10.5,2.837876382540085,41.20%,58.80%,50.98%,55.16%,-0.0978057320853493,0.0364323037902645,
2024-11-13,CONSENSUS PICK,Amir Coffey,2.8688245102310237,2.5,2.837876382540085,55.17%,44.83%,50.74%,55.56%,0.0443137654928648,-0.1072584836099967,
2024-11-13,CONSENSUS PICK,Corey Kispert,3.587712631733245,2.5,2.837876382540085,64.92%,35.08%,63.64%,42.55%,0.0128817656573455,-0.0747773169145988,
2024-11-13,CONSENSUS PICK,Kyle Kuzma,5.497983398210194,5.5,2.837876382540085,49.97%,50.03%,56.90%,49.50%,-0.0692490065624539,0.0052339843705795,
2024-11-13,CONSENSUS PICK,Victor Wembanyama,9.529303327377438,12.5,2.837876382540085,14.76%,85.24%,50.00%,56.52%,-0.3524047086333683,0.2871873173290206,
2024-11-13,CONSENSUS PICK,Jordan Poole,3.318556291663572,3.5,2.837876382540085,47.45%,52.55%,43.86%,62.55%,0.0359139277845214,-0.099978583806599,
2024-11-13,CONSENSUS PICK,Bilal Coulibaly,4.171642682524119,5.5,2.837876382540085,31.99%,68.01%,46.51%,59.84%,-0.1452531101710079,0.0817432568040517,
2024-11-13,CONSENSUS PICK,Julian Champagnie,4.057205772729739,4.5,2.837876382540085,43.80%,56.20%,53.70%,52.61%,-0.0990324020405334,0.0359290142925958,
2024-11-13,CONSENSUS PICK,Keldon Johnson,5.098339596726393,5.5,2.837876382540085,44.37%,55.63%,54.95%,51.46%,-0.1058261118198731,0.041713455474207,
2024-11-13,CONSENSUS PICK,Chris Paul,3.4297007497008463,3.5,2.837876382540085,49.01%,50.99%,62.55%,43.86%,-0.1353496646949563,0.0712850086728787,
2024-11-13,CONSENSUS PICK,Harrison Barnes,3.797042300531925,3.5,2.837876382540085,54.17%,45.83%,56.52%,50.00%,-0.0235359763523806,-0.041681414951967,
2024-11-13,CONSENSUS PICK,LeBron James,7.8847605839567665,7.5,2.837876382540085,55.39%,44.61%,51.46%,54.95%,0.0393604162777061,-0.1034730726233722,
2024-11-13,CONSENSUS PICK,Austin Reaves,3.939034857565359,4.5,2.837876382540085,42.17%,57.83%,45.45%,60.94%,-0.0328941149752459,-0.0310263395702086,
2024-11-13,CONSENSUS PICK,Jaren Jackson Jr.,6.150902207394517,5.5,2.837876382540085,59.07%,40.93%,58.85%,47.62%,0.002229014414214,-0.0668968568598342,
2024-11-13,CONSENSUS PICK,Santi Aldama,5.686564122271089,6.5,2.837876382540085,38.72%,61.28%,56.52%,50.00%,-0.1780216444772129,0.1128042531728651,
2024-11-13,CONSENSUS PICK,Anthony Davis,11.125590691083444,12.5,2.837876382540085,31.41%,68.59%,48.31%,58.16%,-0.1690085221251326,0.1043267765265233,
2024-11-13,CONSENSUS PICK,Cam Reddish,2.0223250319278203,2.5,2.837876382540085,43.32%,56.68%,58.51%,47.85%,-0.1518969714520599,0.0883658312666283,
2024-11-13,CONSENSUS PICK,Scotty Pippen Jr.,3.273772780160604,3.5,2.837876382540085,46.82%,53.18%,52.15%,54.34%,-0.0532999632447603,-0.0116101326674984,
2024-11-13,CONSENSUS PICK,Marcus Smart,2.926194577899507,2.5,2.837876382540085,55.97%,44.03%,46.95%,59.51%,0.0902054497038183,-0.154830718183794,
