Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-09,CONSENSUS PICK,Garrison Mathews,3.1874337659308574,2.5,2.837876382540085,59.57%,40.43%,40.98%,65.40%,0.1858650027673545,-0.2496803070954503,
2024-11-09,CONSENSUS PICK,Coby White,3.548254096549225,3.5,2.837876382540085,50.68%,49.32%,51.46%,54.95%,-0.0077799812711747,-0.0563326750744913,
2024-11-09,CONSENSUS PICK,Patrick Williams,3.404958672091935,4.5,2.837876382540085,34.98%,65.02%,45.87%,60.63%,-0.1089178123921453,0.0439030034634448,
2024-11-09,CONSENSUS PICK,Nikola Vucevic,8.18796246921488,9.5,2.837876382540085,32.19%,67.81%,55.16%,50.98%,-0.2296474328335218,0.168274004538437,
2024-11-09,CONSENSUS PICK,Josh Giddey,4.940067615185497,7.5,2.837876382540085,18.35%,81.65%,47.17%,59.18%,-0.2881853920894736,0.2246505441880488,
2024-11-09,CONSENSUS PICK,Nicolas Claxton,9.21747237337697,8.5,2.837876382540085,59.98%,40.02%,46.51%,59.84%,0.134680128476404,-0.1981899818433602,
2024-11-09,CONSENSUS PICK,Darius Garland,2.588587582943532,2.5,2.837876382540085,51.25%,48.75%,55.56%,50.74%,-0.0431041345934842,-0.0198405835236477,
2024-11-09,CONSENSUS PICK,Jarrett Allen,9.003408307824394,11.5,2.837876382540085,18.95%,81.05%,51.22%,55.16%,-0.3226948744239901,0.2589302457463132,
2024-11-09,CONSENSUS PICK,Cam Thomas,2.9595263754725445,3.5,2.837876382540085,42.45%,57.55%,43.86%,62.55%,-0.014118240421486,-0.0499464156005915,
2024-11-09,CONSENSUS PICK,Evan Mobley,8.419441543862927,8.5,2.837876382540085,48.87%,51.13%,48.54%,57.81%,0.003239900937178,-0.0667358658710194,
2024-11-09,CONSENSUS PICK,Caris LeVert,3.4815784342570666,3.5,2.837876382540085,49.74%,50.26%,43.48%,62.83%,0.0626277472030413,-0.1256631440027827,
2024-11-09,CONSENSUS PICK,Donovan Mitchell,4.605835359734207,3.5,2.837876382540085,65.16%,34.84%,60.32%,46.08%,0.0484351144645475,-0.1124392107267082,
2024-11-09,CONSENSUS PICK,Dorian Finney-Smith,4.764228213318289,4.5,2.837876382540085,53.71%,46.29%,50.25%,56.14%,0.0346034475244169,-0.0984945184854014,
2024-11-09,CONSENSUS PICK,Cameron Johnson,4.324435133662761,4.5,2.837876382540085,47.53%,52.47%,52.38%,54.13%,-0.0484743038298972,-0.0166196236493513,
2024-11-09,CONSENSUS PICK,Dennis Schroder,2.4490208301363365,3.5,2.837876382540085,35.56%,64.44%,47.62%,58.85%,-0.1206258934344314,0.0559580509888112,
2024-11-09,CONSENSUS PICK,Jalen Wilson,4.015534349968472,4.5,2.837876382540085,43.22%,56.78%,47.62%,58.85%,-0.0439662075430394,-0.0207016349025807,
2024-11-09,CONSENSUS PICK,Ziaire Williams,3.6010657430752038,3.5,2.837876382540085,51.42%,48.58%,53.27%,53.27%,-0.0185056881467662,-0.0469148726008972,
2024-11-09,CONSENSUS PICK,Isaac Okoro,2.719948747569036,2.5,2.837876382540085,53.09%,46.91%,56.52%,50.00%,-0.0343284189511993,-0.0308889723531484,
2024-11-09,CONSENSUS PICK,Terance Mann,3.2908014090392954,3.5,2.837876382540085,47.06%,52.94%,44.64%,61.69%,0.0241893744967048,-0.0874761834731689,
2024-11-09,CONSENSUS PICK,Ivica Zubac,8.471371586518908,12.5,2.837876382540085,7.79%,92.21%,51.46%,54.95%,-0.4366999514771393,0.3725872951314732,
2024-11-09,CONSENSUS PICK,Norman Powell,3.50644488022175,3.5,2.837876382540085,50.09%,49.91%,50.50%,55.95%,-0.0040444890591536,-0.0603773716291178,
2024-11-09,CONSENSUS PICK,Gradey Dick,3.276581492956143,3.5,2.837876382540085,46.86%,53.14%,44.64%,61.69%,0.0221961712127454,-0.0854829801892096,
2024-11-09,CONSENSUS PICK,James Harden,5.042149016150741,6.5,2.837876382540085,30.37%,69.63%,46.51%,59.84%,-0.1613895778795098,0.0978797245125536,
2024-11-09,CONSENSUS PICK,Ochai Agbaji,3.310118761837073,4.5,2.837876382540085,33.75%,66.25%,46.51%,59.84%,-0.12761263849725,0.0641027851302938,
2024-11-09,CONSENSUS PICK,Immanuel Quickley,4.502051883657944,3.5,2.837876382540085,63.80%,36.20%,46.51%,59.84%,0.1728766850558284,-0.2363865384227846,
2024-11-09,CONSENSUS PICK,Amir Coffey,3.1408243370186484,2.5,2.837876382540085,58.93%,41.07%,56.52%,50.00%,0.0241084848325036,-0.0893258761368514,
2024-11-09,CONSENSUS PICK,Kris Dunn,3.701388964338936,2.5,2.837876382540085,66.40%,33.60%,63.64%,42.55%,0.0276130620121152,-0.0895086132693686,
2024-11-09,CONSENSUS PICK,Jakob Poeltl,9.137949220439031,9.5,2.837876382540085,44.92%,55.08%,58.51%,48.08%,-0.1358207955107716,0.0699893240776404,
